,animal,birthdate,genotype,recording,start,cell,dt,end,angiotensin,potassium,pos,ctrl,TTA-P2,isra,start_corr,end_corr,activity,num_events,len_seg,ISI,intraburst_freq,burst_num_spikes,burst_length,burst_n,burst_per_cell_per_sec,activity_pos1,freq_pos1,burst_length_pos1,burst_n_pos1,burst_per_cell_per_sec_pos1,ISI_pos1,control,genotype_2,activity_pos2,freq_pos2,burst_length_pos2,burst_n_pos2,burst_per_cell_per_sec_pos2,ISI_pos2,activity_pos3,freq_pos3,burst_length_pos3,burst_n_pos3,burst_per_cell_per_sec_pos3,ISI_pos3
727,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,Mean2,0.1,9600,500,4,2,y,0,0,8400,9600,0,0,120.0,,,,,,,0.2833333333333333,0.9577380952380952,,,,83.9,y,wt_ctrl,0,,,,,,,,,,,
728,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9601,Mean2,0.1,23040,500,4,3,y,0,0,14401,15601,0.125,15,120.0,,0.8843537414965985,,,,,0.2833333333333333,0.9577380952380952,,,,83.9,y,wt_ctrl,0,,,,,,0.125,0.8843537414965985,,,,
729,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,Mean20,0.1,3600,500,4,1,y,0,0,2400,3600,0.44999999999999996,54,120.0,,0.9765625,51.0,51.2,1.0,0.008333333333333333,0.44999999999999996,0.9765625,51.2,1.0,0.008333333333333333,,y,wt_ctrl,,,,,,,,,,,,
730,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,Mean20,0.1,9600,500,4,2,y,0,0,8400,9600,0.475,57,120.0,,0.7660738714090287,57.0,73.10000000000001,1.0,0.008333333333333333,0.44999999999999996,0.9765625,51.2,1.0,0.008333333333333333,,y,wt_ctrl,0.475,0.7660738714090287,73.10000000000001,1.0,0.008333333333333333,,,,,,,
731,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9601,Mean20,0.1,23040,500,4,3,y,0,0,14401,15601,0.41666666666666663,50,120.0,,0.7679999999999999,49.0,62.5,1.0,0.008333333333333333,0.44999999999999996,0.9765625,51.2,1.0,0.008333333333333333,,y,wt_ctrl,0.475,0.7660738714090287,73.10000000000001,1.0,0.008333333333333333,,0.41666666666666663,0.7679999999999999,62.5,1.0,0.008333333333333333,
732,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,Mean21,0.1,3600,500,4,1,y,0,0,2400,3600,0.17500000000000002,21,120.0,,1.157894736842105,,,,,0.17500000000000002,1.157894736842105,,,,,y,wt_ctrl,,,,,,,,,,,,
733,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,Mean21,0.1,9600,500,4,2,y,0,0,8400,9600,0.5499999999999999,66,120.0,9.700000000000001,0.995854908898387,17.0,16.1,2.0,0.016666666666666666,0.17500000000000002,1.157894736842105,,,,,y,wt_ctrl,0.5499999999999999,0.995854908898387,16.1,2.0,0.016666666666666666,9.700000000000001,,,,,,
734,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9601,Mean21,0.1,23040,500,4,3,y,0,0,14401,15601,0.26666666666666666,32,120.0,,1.1013215859030836,26.0,22.700000000000003,1.0,0.008333333333333333,0.17500000000000002,1.157894736842105,,,,,y,wt_ctrl,0.5499999999999999,0.995854908898387,16.1,2.0,0.016666666666666666,9.700000000000001,0.26666666666666666,1.1013215859030836,22.700000000000003,1.0,0.008333333333333333,
735,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,Mean22,0.1,3600,500,4,1,y,0,0,2400,3600,0.13333333333333333,16,120.0,,0.7964601769911505,,,,,0.13333333333333333,0.7964601769911505,,,,,y,wt_ctrl,,,,,,,,,,,,
736,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,Mean22,0.1,9600,500,4,2,y,0,0,8400,9600,0.31666666666666665,38,120.0,31.1,0.7471022362942987,11.5,14.5,3.0,0.025,0.13333333333333333,0.7964601769911505,,,,,y,wt_ctrl,0.31666666666666665,0.7471022362942987,14.5,3.0,0.025,31.1,,,,,,
737,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9601,Mean22,0.1,23040,500,4,3,y,0,0,14401,15601,0.11666666666666667,14,120.0,,,,,,,0.13333333333333333,0.7964601769911505,,,,,y,wt_ctrl,0.31666666666666665,0.7471022362942987,14.5,3.0,0.025,31.1,0.11666666666666667,,,,,
738,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,Mean23,0.1,3600,500,4,1,y,0,0,2400,3600,0.5666666666666667,68,120.0,,0.8322981366459627,68.0,80.5,1.0,0.008333333333333333,0.5666666666666667,0.8322981366459627,80.5,1.0,0.008333333333333333,,y,wt_ctrl,,,,,,,,,,,,
739,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,Mean23,0.1,9600,500,4,2,y,0,0,8400,9600,0.11666666666666667,14,120.0,,0.6499999999999999,,,,,0.5666666666666667,0.8322981366459627,80.5,1.0,0.008333333333333333,,y,wt_ctrl,0.11666666666666667,0.6499999999999999,,,,,,,,,,
740,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9601,Mean23,0.1,23040,500,4,3,y,0,0,14401,15601,0.2583333333333333,31,120.0,,0.6593406593406593,,,,,0.5666666666666667,0.8322981366459627,80.5,1.0,0.008333333333333333,,y,wt_ctrl,0.11666666666666667,0.6499999999999999,,,,,0.2583333333333333,0.6593406593406593,,,,
741,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,Mean24,0.1,3600,500,4,1,y,0,0,2400,3600,0.6416666666666666,77,120.0,41.2,1.3399778516057586,35.0,25.8,2.0,0.016666666666666666,0.6416666666666666,1.3399778516057586,25.8,2.0,0.016666666666666666,41.2,y,wt_ctrl,,,,,,,,,,,,
742,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,Mean24,0.1,9600,500,4,2,y,0,0,8400,9600,0.8333333333333333,100,120.0,35.9,1.1215667767815007,,,,,0.6416666666666666,1.3399778516057586,25.8,2.0,0.016666666666666666,41.2,y,wt_ctrl,0.8333333333333333,1.1215667767815007,,,,35.9,,,,,,
743,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9601,Mean24,0.1,23040,500,4,3,y,0,0,14401,15601,0.625,75,120.0,,1.1804384485666104,71.0,59.300000000000004,1.0,0.008333333333333333,0.6416666666666666,1.3399778516057586,25.8,2.0,0.016666666666666666,41.2,y,wt_ctrl,0.8333333333333333,1.1215667767815007,,,,35.9,0.625,1.1804384485666104,59.300000000000004,1.0,0.008333333333333333,
744,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,Mean25,0.1,3600,500,4,1,y,0,0,2400,3600,0.5166666666666666,62,120.0,49.0,0.8699273637812223,,,,,0.5166666666666666,0.8699273637812223,,,,49.0,y,wt_ctrl,,,,,,,,,,,,
745,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,Mean25,0.1,9600,500,4,2,y,0,0,8400,9600,0.5583333333333332,67,120.0,37.300000000000004,0.7442809150535914,,,,,0.5166666666666666,0.8699273637812223,,,,49.0,y,wt_ctrl,0.5583333333333332,0.7442809150535914,,,,37.300000000000004,,,,,,
746,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9601,Mean25,0.1,23040,500,4,3,y,0,0,14401,15601,0.4083333333333333,49,120.0,,0.6762589928057554,48.0,69.5,1.0,0.008333333333333333,0.5166666666666666,0.8699273637812223,,,,49.0,y,wt_ctrl,0.5583333333333332,0.7442809150535914,,,,37.300000000000004,0.4083333333333333,0.6762589928057554,69.5,1.0,0.008333333333333333,
747,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,Mean26,0.1,3600,500,4,1,y,0,0,2400,3600,0.19999999999999998,24,120.0,,0.74235807860262,,,,,0.19999999999999998,0.74235807860262,,,,,y,wt_ctrl,,,,,,,,,,,,
748,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,Mean26,0.1,9600,500,4,2,y,0,0,8400,9600,0.10833333333333334,13,120.0,,0.8403361344537814,11.0,11.9,1.0,0.008333333333333333,0.19999999999999998,0.74235807860262,,,,,y,wt_ctrl,0.10833333333333334,0.8403361344537814,11.9,1.0,0.008333333333333333,,,,,,,
749,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9601,Mean26,0.1,23040,500,4,3,y,0,0,14401,15601,0.325,39,120.0,,0.8636363636363636,,,,,0.19999999999999998,0.74235807860262,,,,,y,wt_ctrl,0.10833333333333334,0.8403361344537814,11.9,1.0,0.008333333333333333,,0.325,0.8636363636363636,,,,
750,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,Mean27,0.1,3600,500,4,1,y,0,0,2400,3600,0.27499999999999997,33,120.0,54.300000000000004,0.603448275862069,15.0,20.3,2.0,0.016666666666666666,0.27499999999999997,0.603448275862069,20.3,2.0,0.016666666666666666,54.300000000000004,y,wt_ctrl,,,,,,,,,,,,
751,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,Mean27,0.1,9600,500,4,2,y,0,0,8400,9600,0.35000000000000003,42,120.0,,0.6132075471698113,,,,,0.27499999999999997,0.603448275862069,20.3,2.0,0.016666666666666666,54.300000000000004,y,wt_ctrl,0.35000000000000003,0.6132075471698113,,,,,,,,,,
752,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9601,Mean27,0.1,23040,500,4,3,y,0,0,14401,15601,0.23333333333333334,28,120.0,,0.6646525679758308,23.0,33.1,1.0,0.008333333333333333,0.27499999999999997,0.603448275862069,20.3,2.0,0.016666666666666666,54.300000000000004,y,wt_ctrl,0.35000000000000003,0.6132075471698113,,,,,0.23333333333333334,0.6646525679758308,33.1,1.0,0.008333333333333333,
753,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,Mean3,0.1,3600,500,4,1,y,0,0,2400,3600,1.0583333333333333,127,120.0,,1.0561609388097233,,,,,1.0583333333333333,1.0561609388097233,,,,,y,wt_ctrl,,,,,,,,,,,,
754,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,Mean3,0.1,9600,500,4,2,y,0,0,8400,9600,0.7916666666666666,95,120.0,5.0,1.1073449601174263,31.0,29.700000000000003,2.0,0.016666666666666666,1.0583333333333333,1.0561609388097233,,,,,y,wt_ctrl,0.7916666666666666,1.1073449601174263,29.700000000000003,2.0,0.016666666666666666,5.0,,,,,,
755,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9601,Mean3,0.1,23040,500,4,3,y,0,0,14401,15601,1.1416666666666666,137,120.0,,1.1418975650713685,,,,,1.0583333333333333,1.0561609388097233,,,,,y,wt_ctrl,0.7916666666666666,1.1073449601174263,29.700000000000003,2.0,0.016666666666666666,5.0,1.1416666666666666,1.1418975650713685,,,,
756,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,Mean4,0.1,3600,500,4,1,y,0,0,2400,3600,0.9249999999999999,111,120.0,,1.1530398322851154,,,,,0.9249999999999999,1.1530398322851154,,,,,y,wt_ctrl,,,,,,,,,,,,
757,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,Mean4,0.1,9600,500,4,2,y,0,0,8400,9600,0.21666666666666667,26,120.0,,0.7958477508650519,24.0,28.900000000000002,1.0,0.008333333333333333,0.9249999999999999,1.1530398322851154,,,,,y,wt_ctrl,0.21666666666666667,0.7958477508650519,28.900000000000002,1.0,0.008333333333333333,,,,,,,
758,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9601,Mean4,0.1,23040,500,4,3,y,0,0,14401,15601,0.08333333333333333,10,120.0,,0.7317073170731707,,,,,0.9249999999999999,1.1530398322851154,,,,,y,wt_ctrl,0.21666666666666667,0.7958477508650519,28.900000000000002,1.0,0.008333333333333333,,0.08333333333333333,0.7317073170731707,,,,
759,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,Mean5,0.1,3600,500,4,1,y,0,0,2400,3600,0,0,120.0,,,,,,,0,,,,,,y,wt_ctrl,,,,,,,,,,,,
760,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,Mean5,0.1,9600,500,4,2,y,0,0,8400,9600,0.19166666666666665,23,120.0,,0.7359307359307359,,,,,0,,,,,,y,wt_ctrl,0.19166666666666665,0.7359307359307359,,,,,,,,,,
761,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9601,Mean5,0.1,23040,500,4,3,y,0,0,14401,15601,0.27499999999999997,33,120.0,54.5,0.8642759429353136,16.5,18.35,2.0,0.016666666666666666,0,,,,,,y,wt_ctrl,0.19166666666666665,0.7359307359307359,,,,,0.27499999999999997,0.8642759429353136,18.35,2.0,0.016666666666666666,54.5
762,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,Mean6,0.1,3600,500,4,1,y,0,0,2400,3600,0.41666666666666663,50,120.0,37.5,1.1018621290256478,11.0,8.9,3.0,0.025,0.41666666666666663,1.1018621290256478,8.9,3.0,0.025,37.5,y,wt_ctrl,,,,,,,,,,,,
763,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,Mean6,0.1,9600,500,4,2,y,0,0,8400,9600,0.19166666666666665,23,120.0,40.0,1.0154639175257731,10.5,9.350000000000001,2.0,0.016666666666666666,0.41666666666666663,1.1018621290256478,8.9,3.0,0.025,37.5,y,wt_ctrl,0.19166666666666665,1.0154639175257731,9.350000000000001,2.0,0.016666666666666666,40.0,,,,,,
764,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9601,Mean6,0.1,23040,500,4,3,y,0,0,14401,15601,0.3,36,120.0,,1.2337662337662338,20.0,15.4,1.0,0.008333333333333333,0.41666666666666663,1.1018621290256478,8.9,3.0,0.025,37.5,y,wt_ctrl,0.19166666666666665,1.0154639175257731,9.350000000000001,2.0,0.016666666666666666,40.0,0.3,1.2337662337662338,15.4,1.0,0.008333333333333333,
765,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,Mean7,0.1,3600,500,4,1,y,0,0,2400,3600,0.14166666666666666,17,120.0,,0.9701492537313432,14.0,13.4,1.0,0.008333333333333333,0.14166666666666666,0.9701492537313432,13.4,1.0,0.008333333333333333,,y,wt_ctrl,,,,,,,,,,,,
766,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,Mean7,0.1,9600,500,4,2,y,0,0,8400,9600,0.17500000000000002,21,120.0,,0.7913669064748201,12.0,13.9,1.0,0.008333333333333333,0.14166666666666666,0.9701492537313432,13.4,1.0,0.008333333333333333,,y,wt_ctrl,0.17500000000000002,0.7913669064748201,13.9,1.0,0.008333333333333333,,,,,,,
767,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9601,Mean7,0.1,23040,500,4,3,y,0,0,14401,15601,0.17500000000000002,21,120.0,,0.7722007722007722,,,,,0.14166666666666666,0.9701492537313432,13.4,1.0,0.008333333333333333,,y,wt_ctrl,0.17500000000000002,0.7913669064748201,13.9,1.0,0.008333333333333333,,0.17500000000000002,0.7722007722007722,,,,
768,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,Mean8,0.1,3600,500,4,1,y,0,0,2400,3600,1.258333333333333,151,120.0,,1.2636899747262005,,,,,1.258333333333333,1.2636899747262005,,,,,y,wt_ctrl,,,,,,,,,,,,
769,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,Mean8,0.1,9600,500,4,2,y,0,0,8400,9600,0.975,117,120.0,,1.26775956284153,,,,,1.258333333333333,1.2636899747262005,,,,,y,wt_ctrl,0.975,1.26775956284153,,,,,,,,,,
770,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9601,Mean8,0.1,23040,500,4,3,y,0,0,14401,15601,0.5499999999999999,66,120.0,,1.08153078202995,,,,,1.258333333333333,1.2636899747262005,,,,,y,wt_ctrl,0.975,1.26775956284153,,,,,0.5499999999999999,1.08153078202995,,,,
771,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,Mean9,0.1,3600,500,4,1,y,0,0,2400,3600,0.22499999999999998,27,120.0,,0.5915492957746478,,,,,0.22499999999999998,0.5915492957746478,,,,,y,wt_ctrl,,,,,,,,,,,,
772,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,Mean9,0.1,9600,500,4,2,y,0,0,8400,9600,0.21666666666666667,26,120.0,4.4,0.3849144113349687,11.5,27.5,2.0,0.016666666666666666,0.22499999999999998,0.5915492957746478,,,,,y,wt_ctrl,0.21666666666666667,0.3849144113349687,27.5,2.0,0.016666666666666666,4.4,,,,,,
773,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9601,Mean9,0.1,23040,500,4,3,y,0,0,14401,15601,0.26666666666666666,32,120.0,,0.34883720930232553,,,,,0.22499999999999998,0.5915492957746478,,,,,y,wt_ctrl,0.21666666666666667,0.3849144113349687,27.5,2.0,0.016666666666666666,4.4,0.26666666666666666,0.34883720930232553,,,,
774,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,Mean1,0.1,3600,500,4,1,y,0,0,2400,3600,0.29166666666666663,35,120.0,21.1,0.7416666666666666,14.0,20.0,2.0,0.016666666666666666,0.29166666666666663,0.7416666666666666,20.0,2.0,0.016666666666666666,21.1,y,wt_ctrl,,,,,,,,,,,,
775,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,Mean1,0.1,9600,500,4,2,y,0,0,8400,9600,0.09166666666666666,11,120.0,,0.588235294117647,11.0,17.0,1.0,0.008333333333333333,0.29166666666666663,0.7416666666666666,20.0,2.0,0.016666666666666666,21.1,y,wt_ctrl,0.09166666666666666,0.588235294117647,17.0,1.0,0.008333333333333333,,,,,,,
776,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9601,Mean1,0.1,18000,500,4,3,y,0,0,14401,15601,0.16666666666666666,20,120.0,,0.5054151624548736,15.0,27.700000000000003,1.0,0.008333333333333333,0.29166666666666663,0.7416666666666666,20.0,2.0,0.016666666666666666,21.1,y,wt_ctrl,0.09166666666666666,0.588235294117647,17.0,1.0,0.008333333333333333,,0.16666666666666666,0.5054151624548736,27.700000000000003,1.0,0.008333333333333333,
777,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,Mean10,0.1,3600,500,4,1,y,0,0,2400,3600,0.19999999999999998,24,120.0,,0.625,16.0,24.0,1.0,0.008333333333333333,0.19999999999999998,0.625,24.0,1.0,0.008333333333333333,,y,wt_ctrl,,,,,,,,,,,,
778,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,Mean10,0.1,9600,500,4,2,y,0,0,8400,9600,0,0,120.0,,,,,,,0.19999999999999998,0.625,24.0,1.0,0.008333333333333333,,y,wt_ctrl,0,,,,,,,,,,,
779,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9601,Mean10,0.1,18000,500,4,3,y,0,0,14401,15601,0.17500000000000002,21,120.0,,0.42194092827004215,21.0,47.400000000000006,1.0,0.008333333333333333,0.19999999999999998,0.625,24.0,1.0,0.008333333333333333,,y,wt_ctrl,0,,,,,,0.17500000000000002,0.42194092827004215,47.400000000000006,1.0,0.008333333333333333,
780,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,Mean12,0.1,3600,500,4,1,y,0,0,2400,3600,0.325,39,120.0,,1.1143695014662756,,,,,0.325,1.1143695014662756,,,,,y,wt_ctrl,,,,,,,,,,,,
781,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,Mean12,0.1,9600,500,4,2,y,0,0,8400,9600,0.9583333333333334,115,120.0,20.6,1.4347878983999405,61.0,42.5,3.0,0.025,0.325,1.1143695014662756,,,,,y,wt_ctrl,0.9583333333333334,1.4347878983999405,42.5,3.0,0.025,20.6,,,,,,
782,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9601,Mean12,0.1,18000,500,4,3,y,0,0,14401,15601,0.5249999999999999,63,120.0,25.700000000000003,0.936111111111111,15.0,14.4,2.0,0.016666666666666666,0.325,1.1143695014662756,,,,,y,wt_ctrl,0.9583333333333334,1.4347878983999405,42.5,3.0,0.025,20.6,0.5249999999999999,0.936111111111111,14.4,2.0,0.016666666666666666,25.700000000000003
783,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,Mean13,0.1,3600,500,4,1,y,0,0,2400,3600,0.8333333333333333,100,120.0,,1.1551925320886816,,,,,0.8333333333333333,1.1551925320886816,,,,,y,wt_ctrl,,,,,,,,,,,,
784,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,Mean13,0.1,9600,500,4,2,y,0,0,8400,9600,0.24166666666666664,29,120.0,,1.1386138613861385,,,,,0.8333333333333333,1.1551925320886816,,,,,y,wt_ctrl,0.24166666666666664,1.1386138613861385,,,,,,,,,,
785,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9601,Mean13,0.1,18000,500,4,3,y,0,0,14401,15601,0.27499999999999997,33,120.0,,0.8743169398907104,,,,,0.8333333333333333,1.1551925320886816,,,,,y,wt_ctrl,0.24166666666666664,1.1386138613861385,,,,,0.27499999999999997,0.8743169398907104,,,,
786,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,Mean14,0.1,3600,500,4,1,y,0,0,2400,3600,0.27499999999999997,33,120.0,,0.7804878048780488,33.0,41.0,1.0,0.008333333333333333,0.27499999999999997,0.7804878048780488,41.0,1.0,0.008333333333333333,,y,wt_ctrl,,,,,,,,,,,,
787,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,Mean14,0.1,9600,500,4,2,y,0,0,8400,9600,0.11666666666666667,14,120.0,,0.8450704225352113,,,,,0.27499999999999997,0.7804878048780488,41.0,1.0,0.008333333333333333,,y,wt_ctrl,0.11666666666666667,0.8450704225352113,,,,,,,,,,
788,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9601,Mean14,0.1,18000,500,4,3,y,0,0,14401,15601,0,0,120.0,,,,,,,0.27499999999999997,0.7804878048780488,41.0,1.0,0.008333333333333333,,y,wt_ctrl,0.11666666666666667,0.8450704225352113,,,,,0,,,,,
789,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,Mean15,0.1,3600,500,4,1,y,0,0,2400,3600,0.575,69,120.0,,0.6781376518218623,,,,,0.575,0.6781376518218623,,,,,y,wt_ctrl,,,,,,,,,,,,
790,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,Mean15,0.1,9600,500,4,2,y,0,0,8400,9600,0.19999999999999998,24,120.0,,0.7467532467532466,24.0,30.8,1.0,0.008333333333333333,0.575,0.6781376518218623,,,,,y,wt_ctrl,0.19999999999999998,0.7467532467532466,30.8,1.0,0.008333333333333333,,,,,,,
791,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9601,Mean15,0.1,18000,500,4,3,y,0,0,14401,15601,0,0,120.0,,,,,,,0.575,0.6781376518218623,,,,,y,wt_ctrl,0.19999999999999998,0.7467532467532466,30.8,1.0,0.008333333333333333,,0,,,,,
792,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,Mean16,0.1,3600,500,4,1,y,0,0,2400,3600,0.024999999999999998,3,120.0,,,,,,,0.024999999999999998,,,,,,y,wt_ctrl,,,,,,,,,,,,
793,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,Mean16,0.1,9600,500,4,2,y,0,0,8400,9600,0.5416666666666666,65,120.0,,0.7441860465116279,65.0,86.0,1.0,0.008333333333333333,0.024999999999999998,,,,,,y,wt_ctrl,0.5416666666666666,0.7441860465116279,86.0,1.0,0.008333333333333333,,,,,,,
794,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9601,Mean16,0.1,18000,500,4,3,y,0,0,14401,15601,0.25,30,120.0,,0.5675146771037182,30.0,51.1,1.0,0.008333333333333333,0.024999999999999998,,,,,,y,wt_ctrl,0.5416666666666666,0.7441860465116279,86.0,1.0,0.008333333333333333,,0.25,0.5675146771037182,51.1,1.0,0.008333333333333333,
795,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,Mean17,0.1,3600,500,4,1,y,0,0,2400,3600,0.25,30,120.0,9.1,0.5726041488085033,15.0,23.900000000000002,2.0,0.016666666666666666,0.25,0.5726041488085033,23.900000000000002,2.0,0.016666666666666666,9.1,y,wt_ctrl,,,,,,,,,,,,
796,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,Mean17,0.1,9600,500,4,2,y,0,0,8400,9600,0.2833333333333333,34,120.0,,0.8157099697885195,28.0,33.1,1.0,0.008333333333333333,0.25,0.5726041488085033,23.900000000000002,2.0,0.016666666666666666,9.1,y,wt_ctrl,0.2833333333333333,0.8157099697885195,33.1,1.0,0.008333333333333333,,,,,,,
797,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9601,Mean17,0.1,18000,500,4,3,y,0,0,14401,15601,0.20833333333333331,25,120.0,,0.5700712589073633,25.0,42.1,1.0,0.008333333333333333,0.25,0.5726041488085033,23.900000000000002,2.0,0.016666666666666666,9.1,y,wt_ctrl,0.2833333333333333,0.8157099697885195,33.1,1.0,0.008333333333333333,,0.20833333333333331,0.5700712589073633,42.1,1.0,0.008333333333333333,
798,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,Mean2,0.1,3600,500,4,1,y,0,0,2400,3600,0.075,9,120.0,,,,,,,0.075,,,,,,y,wt_ctrl,,,,,,,,,,,,
799,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,Mean2,0.1,9600,500,4,2,y,0,0,8400,9600,0.17500000000000002,21,120.0,,0.593607305936073,14.0,21.900000000000002,1.0,0.008333333333333333,0.075,,,,,,y,wt_ctrl,0.17500000000000002,0.593607305936073,21.900000000000002,1.0,0.008333333333333333,,,,,,,
800,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9601,Mean2,0.1,18000,500,4,3,y,0,0,14401,15601,0.13333333333333333,16,120.0,,0.5847953216374269,,,,,0.075,,,,,,y,wt_ctrl,0.17500000000000002,0.593607305936073,21.900000000000002,1.0,0.008333333333333333,,0.13333333333333333,0.5847953216374269,,,,
801,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,Mean3,0.1,3600,500,4,1,y,0,0,2400,3600,0.85,102,120.0,,0.8559322033898306,,,,,0.85,0.8559322033898306,,,,,y,wt_ctrl,,,,,,,,,,,,
802,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,Mean3,0.1,9600,500,4,2,y,0,0,8400,9600,1.0333333333333332,124,120.0,,1.1336405529953917,,,,,0.85,0.8559322033898306,,,,,y,wt_ctrl,1.0333333333333332,1.1336405529953917,,,,,,,,,,
