,animal,birthdate,genotype,recording,start,end,cell,dt,angiotensin,potassium,pos,ctrl,TTA-P2,isra,num_events_last120s,activity_last120s,freq_left,bins_left,date,bins_left_v2
7140,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean8,0.1,500,4,2,y,0,0,117,0.975,0.0,4800,220607,1200
7141,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean8,0.1,500,4,2,y,0,0,117,0.975,0.25,5400,220607,1800
7142,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean8,0.1,500,4,2,y,0,0,117,0.975,0.9666666666666667,6000,220607,2400
7143,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean8,0.1,500,4,2,y,0,0,117,0.975,1.4,6600,220607,3000
7144,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean8,0.1,500,4,2,y,0,0,117,0.975,1.4833333333333334,7200,220607,3600
7145,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean8,0.1,500,4,2,y,0,0,117,0.975,0.13333333333333333,7800,220607,4200
7146,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean8,0.1,500,4,2,y,0,0,117,0.975,1.1833333333333333,8400,220607,4800
7147,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean8,0.1,500,4,2,y,0,0,117,0.975,0.7666666666666667,9000,220607,5400
7148,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean8,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.4166666666666667,9600,220607,0
7149,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean8,0.1,500,4,3,y,0,0,41,0.3416666666666666,1.2333333333333334,10200,220607,600
7150,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean8,0.1,500,4,3,y,0,0,41,0.3416666666666666,1.65,10800,220607,1200
7151,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean8,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.55,11400,220607,1800
7152,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean8,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.35,12000,220607,2400
7153,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean8,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.95,12600,220607,3000
7154,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean8,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.016666666666666666,13200,220607,3600
7155,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean8,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.95,13800,220607,4200
7156,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean8,0.1,500,4,3,y,0,0,41,0.3416666666666666,1.0833333333333333,14400,220607,4800
7157,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean8,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.016666666666666666,15000,220607,5400
7158,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean8,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.6677796327212019,15600,220607,6000
7159,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean9,0.1,500,4,1,y,0,0,27,0.22499999999999998,0.5833333333333334,0,220607,0
7160,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean9,0.1,500,4,1,y,0,0,27,0.22499999999999998,0.4,600,220607,600
7161,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean9,0.1,500,4,1,y,0,0,27,0.22499999999999998,0.5166666666666667,1200,220607,1200
7162,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean9,0.1,500,4,1,y,0,0,27,0.22499999999999998,0.16666666666666666,1800,220607,1800
7163,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean9,0.1,500,4,1,y,0,0,27,0.22499999999999998,0.4166666666666667,2400,220607,2400
7164,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean9,0.1,500,4,1,y,0,0,27,0.22499999999999998,0.03333333333333333,3000,220607,3000
7165,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean9,0.1,500,4,2,y,0,0,26,0.21666666666666667,0.43333333333333335,3600,220607,0
7166,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean9,0.1,500,4,2,y,0,0,26,0.21666666666666667,0.0,4200,220607,600
7167,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean9,0.1,500,4,2,y,0,0,26,0.21666666666666667,0.5,4800,220607,1200
7168,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean9,0.1,500,4,2,y,0,0,26,0.21666666666666667,0.11666666666666667,5400,220607,1800
7169,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean9,0.1,500,4,2,y,0,0,26,0.21666666666666667,0.0,6000,220607,2400
7170,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean9,0.1,500,4,2,y,0,0,26,0.21666666666666667,0.31666666666666665,6600,220607,3000
7171,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean9,0.1,500,4,2,y,0,0,26,0.21666666666666667,0.3,7200,220607,3600
7172,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean9,0.1,500,4,2,y,0,0,26,0.21666666666666667,0.0,7800,220607,4200
7173,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean9,0.1,500,4,2,y,0,0,26,0.21666666666666667,0.2833333333333333,8400,220607,4800
7174,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean9,0.1,500,4,2,y,0,0,26,0.21666666666666667,0.15,9000,220607,5400
7175,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean9,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.0,9600,220607,0
7176,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean9,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.23333333333333334,10200,220607,600
7177,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean9,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.16666666666666666,10800,220607,1200
7178,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean9,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.03333333333333333,11400,220607,1800
7179,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean9,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.23333333333333334,12000,220607,2400
7180,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean9,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.0,12600,220607,3000
7181,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean9,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.25,13200,220607,3600
7182,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean9,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.25,13800,220607,4200
7183,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean9,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.26666666666666666,14400,220607,4800
7184,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean9,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.26666666666666666,15000,220607,5400
7185,5255,2022-02-13,wt,220607_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean9,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.18363939899833054,15600,220607,6000
7186,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean1,0.1,500,4,1,y,0,0,35,0.29166666666666663,1.2166666666666666,0,220610,0
7187,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean1,0.1,500,4,1,y,0,0,35,0.29166666666666663,1.2666666666666666,600,220610,600
7188,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean1,0.1,500,4,1,y,0,0,35,0.29166666666666663,0.3333333333333333,1200,220610,1200
7189,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean1,0.1,500,4,1,y,0,0,35,0.29166666666666663,0.5166666666666667,1800,220610,1800
7190,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean1,0.1,500,4,1,y,0,0,35,0.29166666666666663,0.4666666666666667,2400,220610,2400
7191,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean1,0.1,500,4,1,y,0,0,35,0.29166666666666663,0.11666666666666667,3000,220610,3000
7192,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean1,0.1,500,4,2,y,0,0,11,0.09166666666666666,0.05,3600,220610,0
7193,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean1,0.1,500,4,2,y,0,0,11,0.09166666666666666,0.11666666666666667,4200,220610,600
7194,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean1,0.1,500,4,2,y,0,0,11,0.09166666666666666,0.1,4800,220610,1200
7195,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean1,0.1,500,4,2,y,0,0,11,0.09166666666666666,0.06666666666666667,5400,220610,1800
7196,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean1,0.1,500,4,2,y,0,0,11,0.09166666666666666,0.26666666666666666,6000,220610,2400
7197,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean1,0.1,500,4,2,y,0,0,11,0.09166666666666666,0.08333333333333333,6600,220610,3000
7198,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean1,0.1,500,4,2,y,0,0,11,0.09166666666666666,0.1,7200,220610,3600
7199,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean1,0.1,500,4,2,y,0,0,11,0.09166666666666666,0.06666666666666667,7800,220610,4200
7200,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean1,0.1,500,4,2,y,0,0,11,0.09166666666666666,0.0,8400,220610,4800
7201,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean1,0.1,500,4,2,y,0,0,11,0.09166666666666666,0.18333333333333332,9000,220610,5400
7202,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean1,0.1,500,4,3,y,0,0,13,0.10833333333333334,0.2833333333333333,9600,220610,0
7203,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean1,0.1,500,4,3,y,0,0,13,0.10833333333333334,0.0,10200,220610,600
7204,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean1,0.1,500,4,3,y,0,0,13,0.10833333333333334,0.0,10800,220610,1200
7205,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean1,0.1,500,4,3,y,0,0,13,0.10833333333333334,0.25,11400,220610,1800
7206,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean1,0.1,500,4,3,y,0,0,13,0.10833333333333334,0.016666666666666666,12000,220610,2400
7207,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean1,0.1,500,4,3,y,0,0,13,0.10833333333333334,0.25,12600,220610,3000
7208,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean1,0.1,500,4,3,y,0,0,13,0.10833333333333334,0.0,13200,220610,3600
7209,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean1,0.1,500,4,3,y,0,0,13,0.10833333333333334,0.016666666666666666,13800,220610,4200
7210,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean1,0.1,500,4,3,y,0,0,13,0.10833333333333334,0.25,14400,220610,4800
7211,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean1,0.1,500,4,3,y,0,0,13,0.10833333333333334,0.08333333333333333,15000,220610,5400
7212,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean1,0.1,500,4,3,y,0,0,13,0.10833333333333334,0.1335559265442404,15600,220610,6000
7213,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean10,0.1,500,4,1,y,0,0,24,0.19999999999999998,0.06666666666666667,0,220610,0
7214,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean10,0.1,500,4,1,y,0,0,24,0.19999999999999998,0.23333333333333334,600,220610,600
7215,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean10,0.1,500,4,1,y,0,0,24,0.19999999999999998,0.23333333333333334,1200,220610,1200
7216,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean10,0.1,500,4,1,y,0,0,24,0.19999999999999998,0.3333333333333333,1800,220610,1800
7217,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean10,0.1,500,4,1,y,0,0,24,0.19999999999999998,0.21666666666666667,2400,220610,2400
7218,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean10,0.1,500,4,1,y,0,0,24,0.19999999999999998,0.18333333333333332,3000,220610,3000
7219,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean10,0.1,500,4,2,y,0,0,0,0,0.25,3600,220610,0
7220,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean10,0.1,500,4,2,y,0,0,0,0,0.05,4200,220610,600
7221,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean10,0.1,500,4,2,y,0,0,0,0,0.0,4800,220610,1200
7222,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean10,0.1,500,4,2,y,0,0,0,0,0.0,5400,220610,1800
7223,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean10,0.1,500,4,2,y,0,0,0,0,0.1,6000,220610,2400
7224,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean10,0.1,500,4,2,y,0,0,0,0,0.016666666666666666,6600,220610,3000
7225,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean10,0.1,500,4,2,y,0,0,0,0,0.016666666666666666,7200,220610,3600
7226,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean10,0.1,500,4,2,y,0,0,0,0,0.23333333333333334,7800,220610,4200
7227,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean10,0.1,500,4,2,y,0,0,0,0,0.0,8400,220610,4800
7228,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean10,0.1,500,4,2,y,0,0,0,0,0.0,9000,220610,5400
7229,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean10,0.1,500,4,3,y,0,0,17,0.14166666666666666,0.18333333333333332,9600,220610,0
7230,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean10,0.1,500,4,3,y,0,0,17,0.14166666666666666,0.3,10200,220610,600
7231,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean10,0.1,500,4,3,y,0,0,17,0.14166666666666666,0.0,10800,220610,1200
7232,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean10,0.1,500,4,3,y,0,0,17,0.14166666666666666,0.0,11400,220610,1800
7233,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean10,0.1,500,4,3,y,0,0,17,0.14166666666666666,0.0,12000,220610,2400
7234,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean10,0.1,500,4,3,y,0,0,17,0.14166666666666666,0.0,12600,220610,3000
7235,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean10,0.1,500,4,3,y,0,0,17,0.14166666666666666,0.25,13200,220610,3600
7236,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean10,0.1,500,4,3,y,0,0,17,0.14166666666666666,0.0,13800,220610,4200
7237,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean10,0.1,500,4,3,y,0,0,17,0.14166666666666666,0.06666666666666667,14400,220610,4800
7238,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean10,0.1,500,4,3,y,0,0,17,0.14166666666666666,0.2833333333333333,15000,220610,5400
7239,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean10,0.1,500,4,3,y,0,0,17,0.14166666666666666,0.0,15600,220610,6000
7240,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean12,0.1,500,4,1,y,0,0,39,0.325,0.43333333333333335,0,220610,0
7241,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean12,0.1,500,4,1,y,0,0,39,0.325,1.0166666666666666,600,220610,600
7242,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean12,0.1,500,4,1,y,0,0,39,0.325,1.3333333333333333,1200,220610,1200
7243,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean12,0.1,500,4,1,y,0,0,39,0.325,0.0,1800,220610,1800
7244,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean12,0.1,500,4,1,y,0,0,39,0.325,0.0,2400,220610,2400
7245,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean12,0.1,500,4,1,y,0,0,39,0.325,0.65,3000,220610,3000
7246,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean12,0.1,500,4,2,y,0,0,115,0.9583333333333334,0.6666666666666666,3600,220610,0
7247,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean12,0.1,500,4,2,y,0,0,115,0.9583333333333334,0.8,4200,220610,600
7248,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean12,0.1,500,4,2,y,0,0,115,0.9583333333333334,0.7,4800,220610,1200
7249,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean12,0.1,500,4,2,y,0,0,115,0.9583333333333334,0.5166666666666667,5400,220610,1800
7250,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean12,0.1,500,4,2,y,0,0,115,0.9583333333333334,0.6166666666666667,6000,220610,2400
7251,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean12,0.1,500,4,2,y,0,0,115,0.9583333333333334,0.2833333333333333,6600,220610,3000
7252,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean12,0.1,500,4,2,y,0,0,115,0.9583333333333334,0.5166666666666667,7200,220610,3600
7253,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean12,0.1,500,4,2,y,0,0,115,0.9583333333333334,0.7166666666666667,7800,220610,4200
7254,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean12,0.1,500,4,2,y,0,0,115,0.9583333333333334,0.9,8400,220610,4800
7255,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean12,0.1,500,4,2,y,0,0,115,0.9583333333333334,1.0166666666666666,9000,220610,5400
7256,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.7833333333333333,9600,220610,0
7257,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.6166666666666667,10200,220610,600
7258,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.6333333333333333,10800,220610,1200
7259,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.7666666666666667,11400,220610,1800
7260,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.9,12000,220610,2400
7261,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.6333333333333333,12600,220610,3000
7262,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.6666666666666666,13200,220610,3600
7263,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.5333333333333333,13800,220610,4200
7264,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.7666666666666667,14400,220610,4800
7265,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.2833333333333333,15000,220610,5400
7266,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.46744574290484137,15600,220610,6000
7267,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean13,0.1,500,4,1,y,0,0,100,0.8333333333333333,1.3666666666666667,0,220610,0
7268,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean13,0.1,500,4,1,y,0,0,100,0.8333333333333333,1.2,600,220610,600
7269,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean13,0.1,500,4,1,y,0,0,100,0.8333333333333333,1.1166666666666667,1200,220610,1200
7270,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean13,0.1,500,4,1,y,0,0,100,0.8333333333333333,1.0166666666666666,1800,220610,1800
7271,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean13,0.1,500,4,1,y,0,0,100,0.8333333333333333,0.5166666666666667,2400,220610,2400
7272,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean13,0.1,500,4,1,y,0,0,100,0.8333333333333333,1.15,3000,220610,3000
7273,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,1.1833333333333333,3600,220610,0
7274,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,1.2166666666666666,4200,220610,600
7275,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,1.2,4800,220610,1200
7276,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,0.13333333333333333,5400,220610,1800
7277,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,1.25,6000,220610,2400
7278,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,0.21666666666666667,6600,220610,3000
7279,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,0.31666666666666665,7200,220610,3600
7280,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,1.1666666666666667,7800,220610,4200
7281,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,0.08333333333333333,8400,220610,4800
7282,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,0.4,9000,220610,5400
7283,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,1.1,9600,220610,0
7284,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.18333333333333332,10200,220610,600
7285,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.9333333333333333,10800,220610,1200
7286,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.8666666666666667,11400,220610,1800
7287,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.0,12000,220610,2400
7288,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.0,12600,220610,3000
7289,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.5,13200,220610,3600
