,animal,birthdate,genotype,recording,start,end,cell,dt,angiotensin,potassium,pos,ctrl,TTA-P2,isra,num_events_last120s,activity_last120s,freq_right,bins_right,date,bins_right_v2
7251,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean12,0.1,500,4,2,y,0,0,115,0.9583333333333334,0.2833333333333333,6600,220610,-3000
7252,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean12,0.1,500,4,2,y,0,0,115,0.9583333333333334,0.5166666666666667,7200,220610,-2400
7253,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean12,0.1,500,4,2,y,0,0,115,0.9583333333333334,0.7166666666666667,7800,220610,-1800
7254,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean12,0.1,500,4,2,y,0,0,115,0.9583333333333334,0.9,8400,220610,-1200
7255,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean12,0.1,500,4,2,y,0,0,115,0.9583333333333334,1.0166666666666666,9000,220610,-600
7256,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.7846410684474123,9600,220610,-6600
7257,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.6166666666666667,10200,220610,-6000
7258,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.6333333333333333,10800,220610,-5400
7259,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.7666666666666667,11400,220610,-4800
7260,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.9,12000,220610,-4200
7261,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.6333333333333333,12600,220610,-3600
7262,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.6666666666666666,13200,220610,-3000
7263,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.5333333333333333,13800,220610,-2400
7264,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.7666666666666667,14400,220610,-1800
7265,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.2833333333333333,15000,220610,-1200
7266,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean12,0.1,500,4,3,y,0,0,45,0.37499999999999994,0.4666666666666667,15600,220610,-600
7267,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean13,0.1,500,4,1,y,0,0,100,0.8333333333333333,1.3666666666666667,0,220610,-3600
7268,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean13,0.1,500,4,1,y,0,0,100,0.8333333333333333,1.2,600,220610,-3000
7269,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean13,0.1,500,4,1,y,0,0,100,0.8333333333333333,1.1166666666666667,1200,220610,-2400
7270,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean13,0.1,500,4,1,y,0,0,100,0.8333333333333333,1.0166666666666666,1800,220610,-1800
7271,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean13,0.1,500,4,1,y,0,0,100,0.8333333333333333,0.5166666666666667,2400,220610,-1200
7272,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean13,0.1,500,4,1,y,0,0,100,0.8333333333333333,1.15,3000,220610,-600
7273,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,1.1833333333333333,3600,220610,-6000
7274,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,1.2166666666666666,4200,220610,-5400
7275,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,1.2,4800,220610,-4800
7276,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,0.13333333333333333,5400,220610,-4200
7277,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,1.25,6000,220610,-3600
7278,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,0.21666666666666667,6600,220610,-3000
7279,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,0.31666666666666665,7200,220610,-2400
7280,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,1.1833333333333333,7800,220610,-1800
7281,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,0.06666666666666667,8400,220610,-1200
7282,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean13,0.1,500,4,2,y,0,0,29,0.24166666666666664,0.4,9000,220610,-600
7283,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,1.1018363939899831,9600,220610,-6600
7284,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.18333333333333332,10200,220610,-6000
7285,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.9333333333333333,10800,220610,-5400
7286,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.8666666666666667,11400,220610,-4800
7287,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.0,12000,220610,-4200
7288,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.0,12600,220610,-3600
7289,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.5,13200,220610,-3000
7290,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.95,13800,220610,-2400
7291,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.55,14400,220610,-1800
7292,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.0,15000,220610,-1200
7293,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean13,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.45,15600,220610,-600
7294,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean14,0.1,500,4,1,y,0,0,33,0.27499999999999997,0.016666666666666666,0,220610,-3600
7295,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean14,0.1,500,4,1,y,0,0,33,0.27499999999999997,0.9833333333333333,600,220610,-3000
7296,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean14,0.1,500,4,1,y,0,0,33,0.27499999999999997,0.2,1200,220610,-2400
7297,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean14,0.1,500,4,1,y,0,0,33,0.27499999999999997,0.21666666666666667,1800,220610,-1800
7298,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean14,0.1,500,4,1,y,0,0,33,0.27499999999999997,0.5166666666666667,2400,220610,-1200
7299,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean14,0.1,500,4,1,y,0,0,33,0.27499999999999997,0.03333333333333333,3000,220610,-600
7300,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean14,0.1,500,4,2,y,0,0,14,0.11666666666666667,0.6666666666666666,3600,220610,-6000
7301,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean14,0.1,500,4,2,y,0,0,14,0.11666666666666667,0.0,4200,220610,-5400
7302,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean14,0.1,500,4,2,y,0,0,14,0.11666666666666667,0.26666666666666666,4800,220610,-4800
7303,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean14,0.1,500,4,2,y,0,0,14,0.11666666666666667,0.0,5400,220610,-4200
7304,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean14,0.1,500,4,2,y,0,0,14,0.11666666666666667,0.15,6000,220610,-3600
7305,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean14,0.1,500,4,2,y,0,0,14,0.11666666666666667,0.0,6600,220610,-3000
7306,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean14,0.1,500,4,2,y,0,0,14,0.11666666666666667,0.35,7200,220610,-2400
7307,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean14,0.1,500,4,2,y,0,0,14,0.11666666666666667,0.08333333333333333,7800,220610,-1800
7308,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean14,0.1,500,4,2,y,0,0,14,0.11666666666666667,0.23333333333333334,8400,220610,-1200
7309,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean14,0.1,500,4,2,y,0,0,14,0.11666666666666667,0.0,9000,220610,-600
7310,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean14,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.0,9600,220610,-6600
7311,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean14,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.0,10200,220610,-6000
7312,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean14,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.0,10800,220610,-5400
7313,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean14,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.0,11400,220610,-4800
7314,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean14,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.0,12000,220610,-4200
7315,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean14,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.06666666666666667,12600,220610,-3600
7316,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean14,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.16666666666666666,13200,220610,-3000
7317,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean14,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.0,13800,220610,-2400
7318,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean14,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.0,14400,220610,-1800
7319,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean14,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.0,15000,220610,-1200
7320,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean14,0.1,500,4,3,y,0,0,27,0.22499999999999998,0.45,15600,220610,-600
7321,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean15,0.1,500,4,1,y,0,0,69,0.575,0.7666666666666667,0,220610,-3600
7322,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean15,0.1,500,4,1,y,0,0,69,0.575,0.9666666666666667,600,220610,-3000
7323,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean15,0.1,500,4,1,y,0,0,69,0.575,0.8,1200,220610,-2400
7324,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean15,0.1,500,4,1,y,0,0,69,0.575,0.0,1800,220610,-1800
7325,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean15,0.1,500,4,1,y,0,0,69,0.575,0.45,2400,220610,-1200
7326,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean15,0.1,500,4,1,y,0,0,69,0.575,0.7,3000,220610,-600
7327,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean15,0.1,500,4,2,y,0,0,24,0.19999999999999998,0.75,3600,220610,-6000
7328,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean15,0.1,500,4,2,y,0,0,24,0.19999999999999998,0.03333333333333333,4200,220610,-5400
7329,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean15,0.1,500,4,2,y,0,0,24,0.19999999999999998,0.0,4800,220610,-4800
7330,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean15,0.1,500,4,2,y,0,0,24,0.19999999999999998,0.0,5400,220610,-4200
7331,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean15,0.1,500,4,2,y,0,0,24,0.19999999999999998,0.0,6000,220610,-3600
7332,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean15,0.1,500,4,2,y,0,0,24,0.19999999999999998,0.0,6600,220610,-3000
7333,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean15,0.1,500,4,2,y,0,0,24,0.19999999999999998,0.5333333333333333,7200,220610,-2400
7334,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean15,0.1,500,4,2,y,0,0,24,0.19999999999999998,0.0,7800,220610,-1800
7335,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean15,0.1,500,4,2,y,0,0,24,0.19999999999999998,0.38333333333333336,8400,220610,-1200
7336,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean15,0.1,500,4,2,y,0,0,24,0.19999999999999998,0.016666666666666666,9000,220610,-600
7337,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean15,0.1,500,4,3,y,0,0,18,0.15,0.0,9600,220610,-6600
7338,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean15,0.1,500,4,3,y,0,0,18,0.15,0.0,10200,220610,-6000
7339,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean15,0.1,500,4,3,y,0,0,18,0.15,0.2,10800,220610,-5400
7340,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean15,0.1,500,4,3,y,0,0,18,0.15,0.0,11400,220610,-4800
7341,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean15,0.1,500,4,3,y,0,0,18,0.15,0.0,12000,220610,-4200
7342,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean15,0.1,500,4,3,y,0,0,18,0.15,0.0,12600,220610,-3600
7343,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean15,0.1,500,4,3,y,0,0,18,0.15,0.0,13200,220610,-3000
7344,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean15,0.1,500,4,3,y,0,0,18,0.15,0.0,13800,220610,-2400
7345,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean15,0.1,500,4,3,y,0,0,18,0.15,0.0,14400,220610,-1800
7346,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean15,0.1,500,4,3,y,0,0,18,0.15,0.0,15000,220610,-1200
7347,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean15,0.1,500,4,3,y,0,0,18,0.15,0.3,15600,220610,-600
7348,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean16,0.1,500,4,1,y,0,0,3,0.024999999999999998,0.0,0,220610,-3600
7349,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean16,0.1,500,4,1,y,0,0,3,0.024999999999999998,0.5333333333333333,600,220610,-3000
7350,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean16,0.1,500,4,1,y,0,0,3,0.024999999999999998,0.7666666666666667,1200,220610,-2400
7351,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean16,0.1,500,4,1,y,0,0,3,0.024999999999999998,0.9166666666666666,1800,220610,-1800
7352,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean16,0.1,500,4,1,y,0,0,3,0.024999999999999998,0.05,2400,220610,-1200
7353,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean16,0.1,500,4,1,y,0,0,3,0.024999999999999998,0.0,3000,220610,-600
7354,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean16,0.1,500,4,2,y,0,0,65,0.5416666666666666,0.23333333333333334,3600,220610,-6000
7355,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean16,0.1,500,4,2,y,0,0,65,0.5416666666666666,0.15,4200,220610,-5400
7356,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean16,0.1,500,4,2,y,0,0,65,0.5416666666666666,0.0,4800,220610,-4800
7357,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean16,0.1,500,4,2,y,0,0,65,0.5416666666666666,0.31666666666666665,5400,220610,-4200
7358,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean16,0.1,500,4,2,y,0,0,65,0.5416666666666666,0.7333333333333333,6000,220610,-3600
7359,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean16,0.1,500,4,2,y,0,0,65,0.5416666666666666,0.5166666666666667,6600,220610,-3000
7360,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean16,0.1,500,4,2,y,0,0,65,0.5416666666666666,0.5333333333333333,7200,220610,-2400
7361,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean16,0.1,500,4,2,y,0,0,65,0.5416666666666666,0.3,7800,220610,-1800
7362,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean16,0.1,500,4,2,y,0,0,65,0.5416666666666666,0.6,8400,220610,-1200
7363,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean16,0.1,500,4,2,y,0,0,65,0.5416666666666666,0.48333333333333334,9000,220610,-600
7364,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean16,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.0,9600,220610,-6600
7365,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean16,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.6,10200,220610,-6000
7366,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean16,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.7,10800,220610,-5400
7367,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean16,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.7833333333333333,11400,220610,-4800
7368,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean16,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.35,12000,220610,-4200
7369,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean16,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.0,12600,220610,-3600
7370,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean16,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.5333333333333333,13200,220610,-3000
7371,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean16,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.2,13800,220610,-2400
7372,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean16,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.35,14400,220610,-1800
7373,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean16,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.15,15000,220610,-1200
7374,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean16,0.1,500,4,3,y,0,0,41,0.3416666666666666,0.5333333333333333,15600,220610,-600
7375,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean17,0.1,500,4,1,y,0,0,30,0.25,0.5666666666666667,0,220610,-3600
7376,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean17,0.1,500,4,1,y,0,0,30,0.25,0.8166666666666667,600,220610,-3000
7377,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean17,0.1,500,4,1,y,0,0,30,0.25,0.9666666666666667,1200,220610,-2400
7378,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean17,0.1,500,4,1,y,0,0,30,0.25,0.0,1800,220610,-1800
7379,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean17,0.1,500,4,1,y,0,0,30,0.25,0.13333333333333333,2400,220610,-1200
7380,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,0,3600,Mean17,0.1,500,4,1,y,0,0,30,0.25,0.36666666666666664,3000,220610,-600
7381,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean17,0.1,500,4,2,y,0,0,34,0.2833333333333333,0.0,3600,220610,-6000
7382,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean17,0.1,500,4,2,y,0,0,34,0.2833333333333333,0.2833333333333333,4200,220610,-5400
7383,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean17,0.1,500,4,2,y,0,0,34,0.2833333333333333,0.4166666666666667,4800,220610,-4800
7384,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean17,0.1,500,4,2,y,0,0,34,0.2833333333333333,0.6333333333333333,5400,220610,-4200
7385,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean17,0.1,500,4,2,y,0,0,34,0.2833333333333333,0.65,6000,220610,-3600
7386,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean17,0.1,500,4,2,y,0,0,34,0.2833333333333333,0.0,6600,220610,-3000
7387,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean17,0.1,500,4,2,y,0,0,34,0.2833333333333333,0.7833333333333333,7200,220610,-2400
7388,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean17,0.1,500,4,2,y,0,0,34,0.2833333333333333,0.0,7800,220610,-1800
7389,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean17,0.1,500,4,2,y,0,0,34,0.2833333333333333,0.3,8400,220610,-1200
7390,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,3600,9600,Mean17,0.1,500,4,2,y,0,0,34,0.2833333333333333,0.26666666666666666,9000,220610,-600
7391,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean17,0.1,500,4,3,y,0,0,9,0.075,0.30050083472454087,9600,220610,-6600
7392,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean17,0.1,500,4,3,y,0,0,9,0.075,0.0,10200,220610,-6000
7393,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean17,0.1,500,4,3,y,0,0,9,0.075,0.38333333333333336,10800,220610,-5400
7394,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean17,0.1,500,4,3,y,0,0,9,0.075,0.0,11400,220610,-4800
7395,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean17,0.1,500,4,3,y,0,0,9,0.075,0.35,12000,220610,-4200
7396,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean17,0.1,500,4,3,y,0,0,9,0.075,0.4166666666666667,12600,220610,-3600
7397,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean17,0.1,500,4,3,y,0,0,9,0.075,0.0,13200,220610,-3000
7398,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean17,0.1,500,4,3,y,0,0,9,0.075,0.0,13800,220610,-2400
7399,5254,2022-02-13,wt,220610_slice03_rec01_ctrl_dp_results.csv,9600,16200,Mean17,0.1,500,4,3,y,0,0,9,0.075,0.4166666666666667,14400,220610,-1800
