,animal,birthdate,genotype,sex,recording,start,cell,dt,angiotensin,potassium,end,len_seg,num_events,activity,num_events_5min,activity_5min,ISI,intraburst_freq,burst_num_spikes,burst_length,burst_n,burst_per_cell_per_sec,pos,comment
246,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean12,0.05,500,4,9000,450.0,269,0.5977777777777777,182,0.6066666666666667,8.375,0.6085439501851916,22.0,34.75,3.0,0.006666666666666667,1,
247,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean13,0.05,500,4,9000,450.0,178,0.3955555555555555,102,0.34,30.3,0.6776091535717831,40.25,59.5625,4.0,0.008888888888888889,1,
248,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean14,0.05,500,4,9000,450.0,312,0.6933333333333332,210,0.7000000000000001,,0.6943514177271712,,,,,1,
249,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean15,0.05,500,4,9000,450.0,175,0.3888888888888889,118,0.3933333333333333,25.833333333333332,0.4125700321480152,53.5,124.625,4.0,0.008888888888888889,1,
250,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean16,0.05,500,4,9000,450.0,112,0.24888888888888885,46,0.15333333333333332,152.55,0.8813184364654952,56.0,62.10000000000001,2.0,0.0044444444444444444,1,
251,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean17,0.05,500,4,9000,450.0,214,0.4755555555555555,142,0.4733333333333333,40.06666666666667,0.5809901147405057,15.5,26.0,4.0,0.008888888888888889,1,
252,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean18,0.05,500,4,9000,450.0,161,0.35777777777777775,94,0.3133333333333333,27.710000000000004,0.5405136212498352,26.333333333333332,46.85833333333333,6.0,0.013333333333333334,1,
253,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean2,0.05,500,4,9000,450.0,287,0.6377777777777778,200,0.6666666666666666,,0.6398926054368497,,,,,1,
254,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean20,0.05,500,4,9000,450.0,104,0.2311111111111111,74,0.24666666666666665,50.6,0.5108535253050615,23.25,43.5,4.0,0.008888888888888889,1,
255,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean22,0.05,500,4,9000,450.0,204,0.45333333333333337,132,0.43999999999999995,54.48333333333334,0.7147014755571253,55.5,82.975,4.0,0.008888888888888889,1,
256,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean23,0.05,500,4,9000,450.0,209,0.4644444444444444,126,0.42,24.875,0.5862151598018001,48.666666666666664,82.51666666666667,5.0,0.011111111111111112,1,
257,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean24,0.05,500,4,9000,450.0,289,0.6422222222222221,197,0.6566666666666666,13.133333333333335,0.7737490362267645,70.5,84.13750000000002,4.0,0.008888888888888889,1,
258,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean25,0.05,500,4,9000,450.0,143,0.31777777777777777,89,0.29666666666666663,44.300000000000004,0.7014716801331671,26.0,36.230000000000004,5.0,0.011111111111111112,1,
259,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean26,0.05,500,4,9000,450.0,272,0.6044444444444445,187,0.6233333333333333,15.037500000000001,0.6497638286264971,72.33333333333333,106.96666666666668,5.0,0.011111111111111112,1,
260,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean28,0.05,500,4,9000,450.0,267,0.5933333333333333,149,0.49666666666666665,64.85000000000001,0.7932392231663385,72.0,90.60000000000001,2.0,0.0044444444444444444,1,
261,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean29,0.05,500,4,9000,450.0,58,0.1288888888888889,48,0.16,,0.7977606717984604,58.0,71.45,1.0,0.0022222222222222222,1,
262,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean3,0.05,500,4,9000,450.0,253,0.5622222222222222,166,0.5533333333333332,4.05,0.608553333508251,98.0,154.45000000000002,2.0,0.0044444444444444444,1,
263,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean30,0.05,500,4,9000,450.0,134,0.29777777777777775,92,0.30666666666666664,63.45,0.8869304165023983,38.0,43.800000000000004,4.0,0.008888888888888889,1,
264,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean31,0.05,500,4,9000,450.0,295,0.6555555555555556,211,0.7033333333333333,31.337500000000002,1.0012344075101105,58.4,57.040000000000006,5.0,0.011111111111111112,1,
265,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean33,0.05,500,4,9000,450.0,151,0.3355555555555555,84,0.27999999999999997,64.3875,0.9746065409382079,27.25,27.2875,5.0,0.011111111111111112,1,
266,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean34,0.05,500,4,9000,450.0,116,0.2577777777777778,67,0.22333333333333333,52.78333333333334,0.3998688565223757,22.0,55.98333333333333,4.0,0.008888888888888889,1,
267,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean37,0.05,500,4,9000,450.0,202,0.44888888888888884,133,0.44333333333333336,13.3,0.47165398383147944,53.0,113.0,3.0,0.006666666666666667,1,
268,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean38,0.05,500,4,9000,450.0,300,0.6666666666666666,192,0.64,27.025000000000002,0.7330100156907638,24.0,33.25,3.0,0.006666666666666667,1,
269,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean39,0.05,500,4,9000,450.0,162,0.35999999999999993,95,0.31666666666666665,43.4125,0.5429722010192799,34.0,60.5625,5.0,0.011111111111111112,1,
270,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean4,0.05,500,4,9000,450.0,80,0.17777777777777776,54,0.17999999999999997,80.85000000000001,0.8522501616247096,19.5,22.7,4.0,0.008888888888888889,1,
271,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean40,0.05,500,4,9000,450.0,172,0.3822222222222222,131,0.43666666666666665,19.837500000000002,0.5062197195915753,33.6,65.29,5.0,0.011111111111111112,1,
272,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean41,0.05,500,4,9000,450.0,165,0.36666666666666664,121,0.4033333333333333,46.95,0.5282112202213117,48.666666666666664,93.11666666666667,4.0,0.008888888888888889,1,
273,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean42,0.05,500,4,9000,450.0,219,0.48666666666666664,148,0.4933333333333333,14.3,0.4921120012319745,,,,,1,
274,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean44,0.05,500,4,9000,450.0,210,0.4666666666666667,138,0.45999999999999996,20.025000000000002,0.52238677384505,78.5,143.475,3.0,0.006666666666666667,1,
275,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean45,0.05,500,4,9000,450.0,162,0.35999999999999993,58,0.19333333333333333,41.400000000000006,1.1475698107454435,32.2,26.720000000000006,5.0,0.011111111111111112,1,
276,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean46,0.05,500,4,9000,450.0,221,0.4911111111111111,150,0.5,14.3,0.495522163069612,,,,,1,
277,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean47,0.05,500,4,9000,450.0,265,0.5888888888888888,175,0.5833333333333333,8.15,0.6077896347016634,45.0,72.97500000000001,4.0,0.008888888888888889,1,
278,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean48,0.05,500,4,9000,450.0,177,0.3933333333333333,91,0.30333333333333334,33.6375,0.6416952857794562,37.5,57.487500000000004,5.0,0.011111111111111112,1,
279,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean49,0.05,500,4,9000,450.0,205,0.45555555555555555,132,0.43999999999999995,29.31666666666667,0.6422183354731812,47.5,76.6875,4.0,0.008888888888888889,1,
280,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean5,0.05,500,4,9000,450.0,48,0.10666666666666666,15,0.049999999999999996,,1.182108626198083,38.0,31.3,1.0,0.0022222222222222222,1,
281,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean50,0.05,500,4,9000,450.0,232,0.5155555555555555,129,0.42999999999999994,23.21,0.6456260489577771,46.75,68.5875,6.0,0.013333333333333334,1,
282,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean51,0.05,500,4,9000,450.0,224,0.4977777777777777,143,0.4766666666666667,89.325,0.769624366310733,36.0,49.300000000000004,3.0,0.006666666666666667,1,
283,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean7,0.05,500,4,9000,450.0,250,0.5555555555555555,167,0.5566666666666666,32.25,0.7200685382487717,77.0,106.4,4.0,0.008888888888888889,1,
284,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean8,0.05,500,4,9000,450.0,162,0.35999999999999993,108,0.35999999999999993,110.75,0.5772077874009919,109.0,189.60000000000002,2.0,0.0044444444444444444,1,
285,3906,2020-12-07,wt,m,210312_s3r2_Results.csv,0,Mean9,0.05,500,4,9000,450.0,150,0.3333333333333333,81,0.26999999999999996,62.25,0.5259224587903013,12.5,23.125,4.0,0.008888888888888889,1,
286,USC-01932,2019-11-20,KO,w,200320_s1r1_Results.csv,0,Mean1,0.05,500,4,9000,450.0,234,0.5199999999999999,169,0.5633333333333332,88.0,1.2933177306970058,24.666666666666668,18.400000000000002,4.0,0.008888888888888889,1,
287,USC-01932,2019-11-20,KO,w,200320_s1r1_Results.csv,0,Mean10,0.05,500,4,9000,450.0,613,1.362222222222222,429,1.4299999999999997,,1.3607559755419676,,,,,1,
288,USC-01932,2019-11-20,KO,w,200320_s1r1_Results.csv,0,Mean11,0.05,500,4,9000,450.0,316,0.7022222222222222,224,0.7466666666666667,9.322222222222223,0.7150750708158078,19.88888888888889,26.727777777777778,10.0,0.022222222222222223,1,
289,USC-01932,2019-11-20,KO,w,200320_s1r1_Results.csv,0,Mean12,0.05,500,4,9000,450.0,139,0.3088888888888889,99,0.33,,0.7957559681697611,16.0,18.85,1.0,0.0022222222222222222,1,
290,USC-01932,2019-11-20,KO,w,200320_s1r1_Results.csv,0,Mean14,0.05,500,4,9000,450.0,92,0.20444444444444446,49,0.1633333333333333,154.125,1.072430655763989,28.333333333333332,24.933333333333337,3.0,0.006666666666666667,1,
291,USC-01932,2019-11-20,KO,w,200320_s1r1_Results.csv,0,Mean15,0.05,500,4,9000,450.0,542,1.2044444444444444,355,1.1833333333333333,50.650000000000006,1.442837113522513,273.0,194.65,2.0,0.0044444444444444444,1,
292,USC-01932,2019-11-20,KO,w,200320_s1r1_Results.csv,0,Mean18,0.05,500,4,9000,450.0,321,0.7133333333333333,203,0.6766666666666666,45.95,1.2871813108765793,59.4,41.01,5.0,0.011111111111111112,1,
293,USC-01932,2019-11-20,KO,w,200320_s1r1_Results.csv,0,Mean19,0.05,500,4,9000,450.0,312,0.6933333333333332,223,0.7433333333333333,14.05,0.7359693551709624,44.6,58.56,6.0,0.013333333333333334,1,
294,USC-01932,2019-11-20,KO,w,200320_s1r1_Results.csv,0,Mean2,0.05,500,4,9000,450.0,547,1.2155555555555555,254,0.8466666666666667,209.15,2.2737628267486745,291.0,144.85,2.0,0.0044444444444444444,1,
295,USC-01932,2019-11-20,KO,w,200320_s1r1_Results.csv,0,Mean23,0.05,500,4,9000,450.0,160,0.3555555555555555,152,0.5066666666666666,2.216666666666667,1.043274715573219,30.75,28.837500000000002,4.0,0.008888888888888889,1,
296,USC-01932,2019-11-20,KO,w,200320_s1r1_Results.csv,0,Mean24,0.05,500,4,9000,450.0,369,0.82,306,1.0199999999999998,87.16666666666667,1.945439816759625,85.25,35.3625,4.0,0.008888888888888889,1,
297,USC-01932,2019-11-20,KO,w,200320_s1r1_Results.csv,0,Mean3,0.05,500,4,9000,450.0,426,0.9466666666666665,279,0.9299999999999999,31.758333333333333,1.3112725918625296,50.166666666666664,31.841666666666665,7.0,0.015555555555555555,1,
298,USC-01932,2019-11-20,KO,w,200320_s1r1_Results.csv,0,Mean6,0.05,500,4,9000,450.0,543,1.2066666666666666,433,1.4433333333333334,68.22500000000001,1.6644210131600568,312.0,170.45000000000002,3.0,0.006666666666666667,1,
299,USC-01932,2019-11-20,KO,w,200320_s1r1_Results.csv,0,Mean7,0.05,500,4,9000,450.0,651,1.4466666666666665,439,1.4633333333333334,2.25,1.4432326113304605,,,,,1,
300,USC-01932,2019-11-20,KO,w,200320_s1r1_Results.csv,0,Mean8,0.05,500,4,9000,450.0,125,0.27777777777777773,89,0.29666666666666663,,0.8999999999999999,10.0,10.0,1.0,0.0022222222222222222,1,
301,USC-01932,2019-11-20,KO,w,200320_s1r1_Results.csv,0,Mean9,0.05,500,4,9000,450.0,329,0.731111111111111,209,0.6966666666666667,14.972222222222223,0.8680194997048316,30.125,33.06875,10.0,0.022222222222222223,1,
302,USC-01932,2019-11-20,KO,w,200320_s2r1_Results.csv,0,Mean1,0.05,500,4,9000,450.0,400,0.8888888888888888,250,0.8333333333333333,26.200000000000003,1.053707381906931,109.66666666666667,102.13333333333334,4.0,0.008888888888888889,1,
303,USC-01932,2019-11-20,KO,w,200320_s2r1_Results.csv,0,Mean2,0.05,500,4,9000,450.0,175,0.3888888888888889,138,0.45999999999999996,126.025,0.9440853966104422,25.0,25.25,3.0,0.006666666666666667,1,
304,USC-01932,2019-11-20,KO,w,200320_s2r1_Results.csv,0,Mean3,0.05,500,4,9000,450.0,324,0.7199999999999999,205,0.6833333333333332,287.40000000000003,1.9876619109198446,,,,,1,
305,USC-01932,2019-11-20,KO,w,200320_s2r1_Results.csv,0,Mean4,0.05,500,4,9000,450.0,155,0.34444444444444444,155,0.5166666666666666,6.25,1.3324024433526982,76.5,56.675000000000004,2.0,0.0044444444444444444,1,
306,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean1,0.05,500,4,9000,450.0,321,0.7133333333333333,172,0.5733333333333333,49.225,1.5497878836315213,84.5,46.925,3.0,0.006666666666666667,1,
307,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean10,0.05,500,4,9000,450.0,549,1.22,386,1.2866666666666666,2.1,1.3033170803480565,267.0,199.95,2.0,0.0044444444444444444,1,
308,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean11,0.05,500,4,9000,450.0,189,0.42,109,0.36333333333333334,74.95,0.9131100444190383,56.0,57.6,3.0,0.006666666666666667,1,
309,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean12,0.05,500,4,9000,450.0,146,0.3244444444444444,145,0.4833333333333333,2.0,1.1116093672147485,72.5,64.3,2.0,0.0044444444444444444,1,
310,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean13,0.05,500,4,9000,450.0,188,0.41777777777777775,111,0.36999999999999994,105.9,1.0437903168298133,101.0,87.35000000000001,2.0,0.0044444444444444444,1,
311,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean14,0.05,500,4,9000,450.0,410,0.9111111111111111,311,1.0366666666666666,5.825,1.1006422636785709,79.6,70.69000000000001,5.0,0.011111111111111112,1,
312,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean15,0.05,500,4,9000,450.0,175,0.3888888888888889,153,0.5099999999999999,143.25,1.0884396287623086,147.0,111.85000000000001,2.0,0.0044444444444444444,1,
313,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean16,0.05,500,4,9000,450.0,421,0.9355555555555556,276,0.9199999999999999,132.65,1.7055282569381935,260.0,152.1,2.0,0.0044444444444444444,1,
314,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean18,0.05,500,4,9000,450.0,308,0.6844444444444444,143,0.4766666666666667,51.78333333333334,1.5580458670381772,73.75,47.6625,4.0,0.008888888888888889,1,
315,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean19,0.05,500,4,9000,450.0,289,0.6422222222222221,249,0.83,84.9,1.34886033991355,124.5,72.175,3.0,0.006666666666666667,1,
316,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean20,0.05,500,4,9000,450.0,631,1.402222222222222,376,1.2533333333333332,16.95,1.4832215563095505,24.0,16.925,3.0,0.006666666666666667,1,
317,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean21,0.05,500,4,9000,450.0,117,0.25999999999999995,38,0.12666666666666665,8.4,0.960563262227065,17.0,16.5,2.0,0.0044444444444444444,1,
318,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean22,0.05,500,4,9000,450.0,214,0.4755555555555555,78,0.25999999999999995,10.9625,1.074193112403537,33.2,28.690000000000005,5.0,0.011111111111111112,1,
319,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean23,0.05,500,4,9000,450.0,732,1.6266666666666665,449,1.4966666666666666,,1.8149868206351196,,,,,1,
320,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean25,0.05,500,4,9000,450.0,268,0.5955555555555555,108,0.35999999999999993,73.375,1.2795785216271145,53.5,40.625,3.0,0.006666666666666667,1,
321,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean26,0.05,500,4,9000,450.0,656,1.4577777777777778,423,1.4099999999999997,3.0,1.5223948122125297,154.0,94.075,3.0,0.006666666666666667,1,
322,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean27,0.05,500,4,9000,450.0,485,1.0777777777777777,324,1.0799999999999998,95.75,2.0484257134121546,162.0,73.375,3.0,0.006666666666666667,1,
323,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean28,0.05,500,4,9000,450.0,128,0.28444444444444444,127,0.42333333333333334,,1.236786469344609,118.0,94.60000000000001,1.0,0.0022222222222222222,1,
324,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean3,0.05,500,4,9000,450.0,279,0.62,177,0.59,11.9,0.8129963056614555,26.142857142857142,30.257142857142863,7.0,0.015555555555555555,1,
325,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean30,0.05,500,4,9000,450.0,211,0.46888888888888886,109,0.36333333333333334,1.9500000000000002,1.2019201435621354,90.0,68.225,2.0,0.0044444444444444444,1,
326,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean4,0.05,500,4,9000,450.0,311,0.691111111111111,175,0.5833333333333333,63.5,1.5158571013849378,43.333333333333336,27.150000000000002,5.0,0.011111111111111112,1,
327,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean5,0.05,500,4,9000,450.0,280,0.6222222222222221,158,0.5266666666666666,30.630000000000003,0.8289759740926388,29.2,33.95,6.0,0.013333333333333334,1,
328,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean6,0.05,500,4,9000,450.0,256,0.5688888888888889,103,0.3433333333333333,10.816666666666668,1.3473097988938274,33.166666666666664,22.508333333333336,7.0,0.015555555555555555,1,
329,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean7,0.05,500,4,9000,450.0,75,0.16666666666666666,0,0.0,2.2,1.2044547444315694,34.0,26.075000000000003,2.0,0.0044444444444444444,1,
330,USC-01932,2019-11-20,KO,w,200320_s3r1_Results.csv,0,Mean9,0.05,500,4,9000,450.0,456,1.0133333333333332,250,0.8333333333333333,109.95,1.5286643256917922,219.5,143.175,2.0,0.0044444444444444444,1,
331,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean1,0.05,500,4,9000,450.0,188,0.41777777777777775,141,0.47,92.43333333333334,0.9892949838955634,48.666666666666664,43.71666666666667,4.0,0.008888888888888889,1,
332,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean10,0.05,500,4,9000,450.0,265,0.5888888888888888,175,0.5833333333333333,32.9375,0.7355465088634268,41.0,50.750000000000014,5.0,0.011111111111111112,1,
333,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean11,0.05,500,4,9000,450.0,383,0.851111111111111,268,0.8933333333333333,6.0,0.8089625570298565,35.666666666666664,43.666666666666664,5.0,0.011111111111111112,1,
334,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean13,0.05,500,4,9000,450.0,616,1.3688888888888888,516,1.7199999999999998,9.990000000000002,1.3326962602938777,38.55555555555556,23.172222222222224,11.0,0.024444444444444446,1,
335,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean14,0.05,500,4,9000,450.0,292,0.6488888888888888,243,0.8099999999999999,40.083333333333336,0.9314561491277726,20.666666666666668,22.76666666666667,4.0,0.008888888888888889,1,
336,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean15,0.05,500,4,9000,450.0,431,0.9577777777777777,282,0.94,78.2,1.107757283273846,,,,,1,
337,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean16,0.05,500,4,9000,450.0,368,0.8177777777777778,271,0.9033333333333333,17.89375,0.9171128025300688,30.857142857142858,32.17142857142858,9.0,0.02,1,
338,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean17,0.05,500,4,9000,450.0,263,0.5844444444444444,209,0.6966666666666667,44.5,1.0735481860041725,40.6,33.440000000000005,6.0,0.013333333333333334,1,
339,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean18,0.05,500,4,9000,450.0,565,1.2555555555555555,372,1.24,75.10000000000001,1.598549697541677,,,,,1,
340,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean19,0.05,500,4,9000,450.0,406,0.9022222222222221,279,0.9299999999999999,17.8125,1.0019535963808157,39.375,34.41875,9.0,0.02,1,
341,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean2,0.05,500,4,9000,450.0,791,1.7577777777777777,541,1.8033333333333335,4.0,1.8318598065593974,349.5,180.97500000000002,3.0,0.006666666666666667,1,
342,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean20,0.05,500,4,9000,450.0,317,0.7044444444444444,214,0.7133333333333333,41.95,1.17260897981145,55.6,42.120000000000005,6.0,0.013333333333333334,1,
343,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean21,0.05,500,4,9000,450.0,546,1.2133333333333334,361,1.2033333333333334,26.633333333333333,1.4574644899138007,112.0,79.225,4.0,0.008888888888888889,1,
344,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean22,0.05,500,4,9000,450.0,424,0.9422222222222222,289,0.9633333333333334,20.033333333333335,1.0147204934305702,51.666666666666664,42.76666666666667,7.0,0.015555555555555555,1,
345,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean24,0.05,500,4,9000,450.0,254,0.5644444444444444,236,0.7866666666666666,80.4,1.129514011635919,116.5,84.025,2.0,0.0044444444444444444,1,
346,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean25,0.05,500,4,9000,450.0,624,1.3866666666666665,523,1.7433333333333334,10.9,1.3620393780667825,44.0,26.293750000000003,10.0,0.022222222222222223,1,
347,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean26,0.05,500,4,9000,450.0,267,0.5933333333333333,177,0.59,32.9375,0.7357275957502442,41.4,51.18000000000001,5.0,0.011111111111111112,1,
348,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean27,0.05,500,4,9000,450.0,732,1.6266666666666665,515,1.7166666666666666,4.925000000000001,1.8341398563664038,98.0,49.0,3.0,0.006666666666666667,1,
349,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean28,0.05,500,4,9000,450.0,263,0.5844444444444444,209,0.6966666666666667,44.7,1.0727976834069546,40.4,33.24,6.0,0.013333333333333334,1,
350,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean3,0.05,500,4,9000,450.0,352,0.7822222222222222,250,0.8333333333333333,29.46666666666667,0.8160152486674387,70.5,82.65,4.0,0.008888888888888889,1,
351,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean4,0.05,500,4,9000,450.0,185,0.4111111111111111,139,0.46333333333333326,92.43333333333334,0.9900021677489046,48.666666666666664,43.71666666666667,4.0,0.008888888888888889,1,
352,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean5,0.05,500,4,9000,450.0,528,1.1733333333333333,425,1.4166666666666665,19.925,1.3225484118111726,68.5,49.15,5.0,0.011111111111111112,1,
353,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean7,0.05,500,4,9000,450.0,700,1.5555555555555556,496,1.6533333333333333,1.8,1.5005596465390278,,,,,1,
354,3708,2020-10-23,KO,w,210218_s2r2_Results.csv,0,Mean9,0.05,500,4,9000,450.0,750,1.6666666666666665,540,1.7999999999999998,3.1,1.5413416609569601,166.5,94.17500000000001,4.0,0.008888888888888889,1,
355,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,0,Mean1,0.05,1000,4,9000,450.0,270,0.6,176,0.5866666666666667,22.166666666666668,0.8918617654350246,38.5,39.57500000000001,7.0,0.015555555555555555,1,
356,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,20371,Mean1,0.05,10000,4,29371,450.0,92,0.20444444444444446,65,0.21666666666666667,,,,,,,2,
357,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,0,Mean10,0.05,1000,4,9000,450.0,350,0.7777777777777778,298,0.9933333333333333,11.7125,1.2954569068293584,66.2,45.28000000000001,5.0,0.011111111111111112,1,
358,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,20371,Mean10,0.05,10000,4,29371,450.0,83,0.18444444444444444,63,0.21,,0.8934707903780068,,,,,2,
359,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,0,Mean11,0.05,1000,4,9000,450.0,478,1.0622222222222222,343,1.1433333333333333,29.900000000000002,1.4424912236452156,17.5,13.033333333333333,8.0,0.017777777777777778,1,
360,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,20371,Mean11,0.05,10000,4,29371,450.0,225,0.5,146,0.48666666666666664,60.5375,1.3234656377235807,43.2,32.190000000000005,5.0,0.011111111111111112,2,
361,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,0,Mean12,0.05,1000,4,9000,450.0,345,0.7666666666666666,269,0.8966666666666667,27.0,1.1233561772116871,62.6,51.67,5.0,0.011111111111111112,1,
362,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,20371,Mean12,0.05,10000,4,29371,450.0,57,0.12666666666666665,28,0.09333333333333334,,0.7853403141361256,16.0,19.1,1.0,0.0022222222222222222,2,
363,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,0,Mean13,0.05,1000,4,9000,450.0,353,0.7844444444444444,270,0.8999999999999999,25.4875,1.0884494973756176,63.2,52.88000000000001,5.0,0.011111111111111112,1,
364,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,20371,Mean13,0.05,10000,4,29371,450.0,83,0.18444444444444444,51,0.17,,0.7853403141361256,16.0,19.1,1.0,0.0022222222222222222,2,
365,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,0,Mean14,0.05,1000,4,9000,450.0,179,0.3977777777777778,153,0.5099999999999999,50.25,1.216068447825845,33.25,26.25,4.0,0.008888888888888889,1,
366,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,20371,Mean14,0.05,10000,4,29371,450.0,161,0.35777777777777775,101,0.3366666666666666,50.858333333333334,1.0516150156931638,12.285714285714286,10.950000000000001,7.0,0.015555555555555555,2,
