,animal,birthdate,genotype,recording,start,end,start_corr,cell,dt,angiotensin,potassium,pos,ctrl,TTA-P2,isra,mean_ca_burst,len_burst,mean_ca_baseline,len_baseline,percentage_time_baseline,percentage_time_burst
266,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean8,0.1,100.0,4,3,y,0,0,1045.4058069073562,52.1,838.2204493425587,187.9,78.29166666666667,21.708333333333336
267,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean8,0.1,500.0,4,4,y,0,0,1081.9301000697408,67.3,848.9430637301009,172.70000000000002,71.95833333333333,28.041666666666664
268,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean1,0.1,0.0,4,1,n,0,0,1114.884541404815,66.10000000000001,903.7899324070149,173.9,72.45833333333334,27.54166666666667
269,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean1,0.1,100.0,4,2,n,0,0,1255.123641922358,221.10000000000002,938.0186301308282,19.0,7.916666666666666,92.12500000000001
270,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean1,0.1,100.0,4,3,n,5,0.3,,0,806.4976700443017,240.0,100.0,0.0
271,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean1,0.1,500.0,4,4,n,5,0.3,,0,706.7268994717386,240.0,100.0,0.0
272,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean10,0.1,0.0,4,1,n,0,0,,0,965.6132887524608,240.0,100.0,0.0
273,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean10,0.1,100.0,4,2,n,0,0,1298.6572131031712,74.5,1034.104608867788,165.60000000000002,69.0,31.041666666666668
274,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean10,0.1,100.0,4,3,n,5,0.3,,0,943.2574978982798,240.0,100.0,0.0
275,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean10,0.1,500.0,4,4,n,5,0.3,,0,840.2689617788087,240.0,100.0,0.0
276,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean11,0.1,0.0,4,1,n,0,0,,0,967.8025943000039,240.0,100.0,0.0
277,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean11,0.1,100.0,4,2,n,0,0,,0,984.3336128582778,240.0,100.0,0.0
278,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean11,0.1,100.0,4,3,n,5,0.3,,0,884.5453437392447,240.0,100.0,0.0
279,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean11,0.1,500.0,4,4,n,5,0.3,,0,793.4127312747042,240.0,100.0,0.0
280,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean12,0.1,0.0,4,1,n,0,0,,0,1110.8382433965978,240.0,100.0,0.0
281,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean12,0.1,100.0,4,2,n,0,0,1343.45901974966,138.70000000000002,1076.2271700880044,101.4,42.25000000000001,57.79166666666667
282,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean12,0.1,100.0,4,3,n,5,0.3,,0,940.4414751276703,240.0,100.0,0.0
283,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean12,0.1,500.0,4,4,n,5,0.3,,0,814.7821608687015,240.0,100.0,0.0
284,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean13,0.1,0.0,4,1,n,0,0,1114.6924279003867,233.8,890.0798741380952,6.300000000000001,2.6250000000000004,97.41666666666667
285,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean13,0.1,100.0,4,2,n,0,0,1142.4974496692112,240.10000000000002,,0,0.0,100.04166666666667
286,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean13,0.1,100.0,4,3,n,5,0.3,,0,767.9693748119171,240.0,100.0,0.0
287,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean13,0.1,500.0,4,4,n,5,0.3,,0,722.6010906703167,240.0,100.0,0.0
288,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean14,0.1,0.0,4,1,n,0,0,,0,812.8055427865241,240.0,100.0,0.0
289,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean14,0.1,100.0,4,2,n,0,0,1075.368112041517,62.7,861.1168465163262,177.3,73.875,26.125000000000004
290,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean14,0.1,100.0,4,3,n,5,0.3,,0,837.1503781587788,240.0,100.0,0.0
291,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean14,0.1,500.0,4,4,n,5,0.3,,0,843.9736602213176,240.0,100.0,0.0
292,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean15,0.1,0.0,4,1,n,0,0,,0,1149.3412442625934,240.0,100.0,0.0
293,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean15,0.1,100.0,4,2,n,0,0,1628.853002960089,138.8,1182.3889169986862,101.30000000000001,42.208333333333336,57.833333333333336
294,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean15,0.1,100.0,4,3,n,5,0.3,,0,1073.2763660157136,240.0,100.0,0.0
295,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean15,0.1,500.0,4,4,n,5,0.3,,0,974.0897252978572,240.0,100.0,0.0
296,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean17,0.1,0.0,4,1,n,0,0,,0,949.0587172533093,240.0,100.0,0.0
297,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean17,0.1,100.0,4,2,n,0,0,1343.987916647432,92.60000000000001,1064.11190566251,147.5,61.458333333333336,38.583333333333336
298,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean17,0.1,100.0,4,3,n,5,0.3,,0,894.5537849133354,240.0,100.0,0.0
299,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean17,0.1,500.0,4,4,n,5,0.3,,0,822.4909937238566,240.0,100.0,0.0
300,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean18,0.1,0.0,4,1,n,0,0,1163.4464928062512,66.8,977.4270242450384,173.20000000000002,72.16666666666669,27.833333333333332
301,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean18,0.1,100.0,4,2,n,0,0,1028.7636835737374,17.900000000000002,909.2982663569812,222.20000000000002,92.58333333333334,7.458333333333335
302,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean18,0.1,100.0,4,3,n,5,0.3,,0,827.2299371507296,240.0,100.0,0.0
303,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean18,0.1,500.0,4,4,n,5,0.3,,0,790.1079449892658,240.0,100.0,0.0
304,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean19,0.1,0.0,4,1,n,0,0,,0,1189.9582993461856,240.0,100.0,0.0
305,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean19,0.1,100.0,4,2,n,0,0,1550.8648979335007,119.30000000000001,1265.568164180566,120.7,50.29166666666667,49.708333333333336
306,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean19,0.1,100.0,4,3,n,5,0.3,,0,1055.5460374367979,240.0,100.0,0.0
307,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean19,0.1,500.0,4,4,n,5,0.3,,0,890.7070955270199,240.0,100.0,0.0
308,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean2,0.1,0.0,4,1,n,0,0,,0,832.8965976327753,240.0,100.0,0.0
309,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean2,0.1,100.0,4,2,n,0,0,1394.4381096881389,188.3,930.1271359278561,51.7,21.541666666666668,78.45833333333334
310,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean2,0.1,100.0,4,3,n,5,0.3,,0,934.8009219130232,240.0,100.0,0.0
311,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean2,0.1,500.0,4,4,n,5,0.3,,0,881.2388768295311,240.0,100.0,0.0
312,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean20,0.1,0.0,4,1,n,0,0,,0,992.5613335307228,240.0,100.0,0.0
313,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean20,0.1,100.0,4,2,n,0,0,1152.1905629784035,20.400000000000002,979.8039348917898,219.60000000000002,91.50000000000001,8.5
314,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean20,0.1,100.0,4,3,n,5,0.3,,0,925.1761887527423,240.0,100.0,0.0
315,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean20,0.1,500.0,4,4,n,5,0.3,,0,903.1114328670789,240.0,100.0,0.0
316,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean21,0.1,0.0,4,1,n,0,0,1188.370845491956,8.4,1021.7474858034728,231.60000000000002,96.50000000000001,3.5000000000000004
317,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean21,0.1,100.0,4,2,n,0,0,1381.6613350873677,98.80000000000001,1199.5339214614053,141.20000000000002,58.833333333333336,41.16666666666667
318,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean21,0.1,100.0,4,3,n,5,0.3,,0,1099.8030848043236,240.0,100.0,0.0
319,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean21,0.1,500.0,4,4,n,5,0.3,,0,1047.0598835082,240.0,100.0,0.0
320,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean22,0.1,0.0,4,1,n,0,0,,0,902.902104195689,240.0,100.0,0.0
321,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean22,0.1,100.0,4,2,n,0,0,1545.7279695683064,81.2,1047.113409593863,158.9,66.20833333333334,33.83333333333333
322,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean22,0.1,100.0,4,3,n,5,0.3,,0,1122.6447999790362,240.0,100.0,0.0
323,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean22,0.1,500.0,4,4,n,5,0.3,,0,973.9362785314794,240.0,100.0,0.0
324,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean23,0.1,0.0,4,1,n,0,0,,0,1328.9627599345426,240.0,100.0,0.0
325,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean23,0.1,100.0,4,2,n,0,0,1851.2444480949237,137.8,1403.7979709352292,102.30000000000001,42.62500000000001,57.41666666666667
326,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean23,0.1,100.0,4,3,n,5,0.3,,0,1204.4886617076254,240.0,100.0,0.0
327,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean23,0.1,500.0,4,4,n,5,0.3,,0,992.500457995464,240.0,100.0,0.0
328,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean24,0.1,0.0,4,1,n,0,0,,0,1317.269675068954,240.0,100.0,0.0
329,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean24,0.1,100.0,4,2,n,0,0,,0,1255.468339643668,240.0,100.0,0.0
330,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean24,0.1,100.0,4,3,n,5,0.3,,0,1115.7075723536002,240.0,100.0,0.0
331,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean24,0.1,500.0,4,4,n,5,0.3,,0,852.758466869527,240.0,100.0,0.0
332,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean25,0.1,0.0,4,1,n,0,0,834.137308889803,15.100000000000001,736.7162458976535,225.0,93.75,6.291666666666668
333,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean25,0.1,100.0,4,2,n,0,0,1057.241407120063,206.3,874.2894316528451,33.800000000000004,14.083333333333334,85.95833333333334
334,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean25,0.1,100.0,4,3,n,5,0.3,,0,809.3735241407934,240.0,100.0,0.0
335,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean25,0.1,500.0,4,4,n,5,0.3,,0,877.8913577227995,240.0,100.0,0.0
336,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean26,0.1,0.0,4,1,n,0,0,958.7622665640757,65.7,882.3768627885978,174.4,72.66666666666667,27.375
337,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean26,0.1,100.0,4,2,n,0,0,1053.1274243370467,238.8,955.1342007358489,1.3,0.5416666666666667,99.5
338,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean26,0.1,100.0,4,3,n,5,0.3,,0,830.1978391885739,240.0,100.0,0.0
339,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean26,0.1,500.0,4,4,n,5,0.3,,0,779.6747795409763,240.0,100.0,0.0
340,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean27,0.1,0.0,4,1,n,0,0,916.0526432845857,8.6,835.0845944501079,231.5,96.45833333333333,3.5833333333333335
341,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean27,0.1,100.0,4,2,n,0,0,1059.253117887321,154.9,970.6267174931323,85.2,35.50000000000001,64.54166666666666
342,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean27,0.1,100.0,4,3,n,5,0.3,,0,829.7787089278874,240.0,100.0,0.0
343,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean27,0.1,500.0,4,4,n,5,0.3,,0,806.9792808578849,240.0,100.0,0.0
344,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean28,0.1,0.0,4,1,n,0,0,,0,866.5067060340299,240.0,100.0,0.0
345,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean28,0.1,100.0,4,2,n,0,0,1209.0017443758263,92.10000000000001,910.4719802193414,148.0,61.66666666666667,38.375
346,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean28,0.1,100.0,4,3,n,5,0.3,,0,910.4756153202134,240.0,100.0,0.0
347,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean28,0.1,500.0,4,4,n,5,0.3,,0,813.5336395516949,240.0,100.0,0.0
348,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean29,0.1,0.0,4,1,n,0,0,,0,860.0771608261965,240.0,100.0,0.0
349,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean29,0.1,100.0,4,2,n,0,0,1239.8206692983977,61.900000000000006,935.8105350104054,178.10000000000002,74.20833333333334,25.791666666666668
350,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean29,0.1,100.0,4,3,n,5,0.3,,0,951.4984039942283,240.0,100.0,0.0
351,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean29,0.1,500.0,4,4,n,5,0.3,,0,887.3540660185997,240.0,100.0,0.0
352,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean3,0.1,0.0,4,1,n,0,0,,0,768.119729558722,240.0,100.0,0.0
353,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean3,0.1,100.0,4,2,n,0,0,1114.0841460175782,60.0,784.6931526250889,180.0,75.0,25.0
354,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean3,0.1,100.0,4,3,n,5,0.3,,0,720.3603831845022,240.0,100.0,0.0
355,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean3,0.1,500.0,4,4,n,5,0.3,,0,698.4974622507505,240.0,100.0,0.0
356,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean30,0.1,0.0,4,1,n,0,0,,0,1116.8125702159366,240.0,100.0,0.0
357,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean30,0.1,100.0,4,2,n,0,0,1195.5983439708739,133.6,1038.799087912508,106.5,44.375,55.666666666666664
358,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean30,0.1,100.0,4,3,n,5,0.3,,0,1111.3241824941601,240.0,100.0,0.0
359,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean30,0.1,500.0,4,4,n,5,0.3,,0,1006.1887841691074,240.0,100.0,0.0
360,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean31,0.1,0.0,4,1,n,0,0,,0,1040.704660849677,240.0,100.0,0.0
361,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean31,0.1,100.0,4,2,n,0,0,1254.901239062407,55.5,1050.957493138269,184.60000000000002,76.91666666666667,23.125
362,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean31,0.1,100.0,4,3,n,5,0.3,,0,1054.9717126945059,240.0,100.0,0.0
363,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean31,0.1,500.0,4,4,n,5,0.3,,0,942.5330760887159,240.0,100.0,0.0
364,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean32,0.1,0.0,4,1,n,0,0,,0,833.9230373964042,240.0,100.0,0.0
365,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean32,0.1,100.0,4,2,n,0,0,953.5022882538045,109.30000000000001,871.3771590361002,130.70000000000002,54.45833333333334,45.54166666666667
366,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean32,0.1,100.0,4,3,n,5,0.3,,0,827.7064031189587,240.0,100.0,0.0
367,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean32,0.1,500.0,4,4,n,5,0.3,,0,779.1648694332291,240.0,100.0,0.0
368,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean33,0.1,0.0,4,1,n,0,0,,0,1002.6315837214206,240.0,100.0,0.0
369,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean33,0.1,100.0,4,2,n,0,0,1678.440646499059,180.4,1289.7849269694973,59.7,24.875,75.16666666666667
370,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean33,0.1,100.0,4,3,n,5,0.3,,0,1054.6138610255439,240.0,100.0,0.0
371,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean33,0.1,500.0,4,4,n,5,0.3,,0,920.8056993831219,240.0,100.0,0.0
372,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean34,0.1,0.0,4,1,n,0,0,,0,822.7431377891838,240.0,100.0,0.0
373,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean34,0.1,100.0,4,2,n,0,0,1197.4987422944735,76.2,969.964040339087,163.8,68.25,31.75
374,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean34,0.1,100.0,4,3,n,5,0.3,,0,912.5335455868491,240.0,100.0,0.0
375,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean34,0.1,500.0,4,4,n,5,0.3,,0,852.4723666469031,240.0,100.0,0.0
376,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean35,0.1,0.0,4,1,n,0,0,,0,810.3799943370796,240.0,100.0,0.0
377,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean35,0.1,100.0,4,2,n,0,0,1220.432419791754,141.4,870.8047222716722,98.60000000000001,41.083333333333336,58.91666666666667
378,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean35,0.1,100.0,4,3,n,5,0.3,,0,861.6028467996258,240.0,100.0,0.0
379,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean35,0.1,500.0,4,4,n,5,0.3,,0,842.1424692817639,240.0,100.0,0.0
380,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean36,0.1,0.0,4,1,n,0,0,,0,972.1155160712647,240.0,100.0,0.0
381,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean36,0.1,100.0,4,2,n,0,0,1190.0816793333836,142.4,1044.1725185623527,97.7,40.708333333333336,59.333333333333336
382,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean36,0.1,100.0,4,3,n,5,0.3,,0,1018.1113113697569,240.0,100.0,0.0
383,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean36,0.1,500.0,4,4,n,5,0.3,,0,941.3311347130195,240.0,100.0,0.0
384,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean37,0.1,0.0,4,1,n,0,0,,0,888.1159002963816,240.0,100.0,0.0
385,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean37,0.1,100.0,4,2,n,0,0,1167.3465231675848,137.4,937.5857532266479,102.60000000000001,42.75000000000001,57.25
386,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean37,0.1,100.0,4,3,n,5,0.3,,0,897.5241405150023,240.0,100.0,0.0
387,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean37,0.1,500.0,4,4,n,5,0.3,,0,833.5805571446333,240.0,100.0,0.0
388,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean38,0.1,0.0,4,1,n,0,0,,0,851.4525752671194,240.0,100.0,0.0
389,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean38,0.1,100.0,4,2,n,0,0,1087.0443011121397,26.700000000000003,872.4604138211145,213.4,88.91666666666667,11.125000000000002
390,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean38,0.1,100.0,4,3,n,5,0.3,,0,829.5672496322425,240.0,100.0,0.0
391,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean38,0.1,500.0,4,4,n,5,0.3,,0,781.0426233417061,240.0,100.0,0.0
392,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean39,0.1,0.0,4,1,n,0,0,,0,934.5956999360412,240.0,100.0,0.0
393,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean39,0.1,100.0,4,2,n,0,0,1175.303540145484,77.80000000000001,1049.3847537284134,162.20000000000002,67.58333333333334,32.41666666666667
394,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean39,0.1,100.0,4,3,n,5,0.3,,0,1034.0877891061373,240.0,100.0,0.0
395,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean39,0.1,500.0,4,4,n,5,0.3,,0,960.1410858348517,240.0,100.0,0.0
396,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean4,0.1,0.0,4,1,n,0,0,1484.6843665473084,6.5,1201.8950576714108,233.5,97.29166666666667,2.7083333333333335
397,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean4,0.1,100.0,4,2,n,0,0,1689.298663215187,81.4,1251.5112345332718,158.60000000000002,66.08333333333334,33.916666666666664
398,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean4,0.1,100.0,4,3,n,5,0.3,,0,1066.3603853658954,240.0,100.0,0.0
399,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean4,0.1,500.0,4,4,n,5,0.3,,0,913.2176599115314,240.0,100.0,0.0
400,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean40,0.1,0.0,4,1,n,0,0,,0,921.0674301384895,240.0,100.0,0.0
401,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean40,0.1,100.0,4,2,n,0,0,1248.0423929951467,24.700000000000003,1035.0116325806368,215.4,89.75000000000001,10.291666666666668
402,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean40,0.1,100.0,4,3,n,5,0.3,,0,993.6703486187672,240.0,100.0,0.0
403,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean40,0.1,500.0,4,4,n,5,0.3,,0,898.072446819605,240.0,100.0,0.0
404,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean5,0.1,0.0,4,1,n,0,0,,0,906.9068126713734,240.0,100.0,0.0
405,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean5,0.1,100.0,4,2,n,0,0,1334.9210778703537,117.2,1051.5327890437663,122.9,51.208333333333336,48.833333333333336
406,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean5,0.1,100.0,4,3,n,5,0.3,,0,936.8951792858581,240.0,100.0,0.0
407,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,16450,22401,20001,Mean5,0.1,500.0,4,4,n,5,0.3,,0,826.7953660942607,240.0,100.0,0.0
408,114002,2022-10-1,wt,230224_slice04_ttap2_isra_results.csv,0,4450,2050,Mean6,0.1,0.0,4,1,n,0,0,,0,918.9510114385871,240.0,100.0,0.0
