,animal,birthdate,genotype,recording,start,cell,dt,end,angiotensin,potassium,pos,ctrl,TTA-P2,isra,start_corr,end_corr,activity,num_events,len_seg,ISI,intraburst_freq,burst_num_spikes,burst_length,burst_n,burst_per_cell_per_sec,activity_pos1,freq_pos1,control,genotype_2,activity_pos2,freq_pos2,perf_change,sex,exp
731,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean19,0.1,12900,500,4,2,,0,,7801,9001,0,0,120.0,,,,,,,0,,y,wt_ctrl,0,,,,
732,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean2,0.1,4500,500,4,1,,0,,3300,4500,0.03333333333333333,4,120.0,,,,,,,0.03333333333333333,,y,wt_ctrl,,,,,
733,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean2,0.1,12900,500,4,2,,0,,7801,9001,0.3416666666666666,41,120.0,32.5,1.030431863951667,22.0,21.8,2.0,0.016666666666666666,0.03333333333333333,,y,wt_ctrl,0.3416666666666666,1.030431863951667,,,
734,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean21,0.1,4500,500,4,1,,0,,3300,4500,0,0,120.0,,,,,,,0,,y,wt_ctrl,,,,,
735,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean21,0.1,12900,500,4,2,,0,,7801,9001,0.016666666666666666,2,120.0,,,,,,,0,,y,wt_ctrl,0.016666666666666666,,,,
736,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean22,0.1,4500,500,4,1,,0,,3300,4500,0.008333333333333333,1,120.0,,,,,,,0.008333333333333333,,y,wt_ctrl,,,,,
737,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean22,0.1,12900,500,4,2,,0,,7801,9001,0.03333333333333333,4,120.0,,,,,,,0.008333333333333333,,y,wt_ctrl,0.03333333333333333,,,,
738,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean24,0.1,4500,500,4,1,,0,,3300,4500,0.30833333333333335,37,120.0,,0.6987951807228915,30.0,41.5,1.0,0.008333333333333333,0.30833333333333335,0.6987951807228915,y,wt_ctrl,,,,,
739,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean24,0.1,12900,500,4,2,,0,,7801,9001,0.31666666666666665,38,120.0,4.0,0.6152164249930923,16.0,24.700000000000003,2.0,0.016666666666666666,0.30833333333333335,0.6987951807228915,y,wt_ctrl,0.31666666666666665,0.6152164249930923,,,
740,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean25,0.1,4500,500,4,1,,0,,3300,4500,0.7416666666666667,89,120.0,,1.1041405269761606,89.0,79.7,1.0,0.008333333333333333,0.7416666666666667,1.1041405269761606,y,wt_ctrl,,,,,
741,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean25,0.1,12900,500,4,2,,0,,7801,9001,0.49166666666666664,59,120.0,,0.9048361934477379,,,,,0.7416666666666667,1.1041405269761606,y,wt_ctrl,0.49166666666666664,0.9048361934477379,,,
742,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean26,0.1,4500,500,4,1,,0,,3300,4500,0.016666666666666666,2,120.0,,,,,,,0.016666666666666666,,y,wt_ctrl,,,,,
743,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean26,0.1,12900,500,4,2,,0,,7801,9001,0.7000000000000001,84,120.0,,0.8736842105263157,,,,,0.016666666666666666,,y,wt_ctrl,0.7000000000000001,0.8736842105263157,,,
744,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean28,0.1,4500,500,4,1,,0,,3300,4500,0,0,120.0,,,,,,,0,,y,wt_ctrl,,,,,
745,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean28,0.1,12900,500,4,2,,0,,7801,9001,0.008333333333333333,1,120.0,,,,,,,0,,y,wt_ctrl,0.008333333333333333,,,,
746,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean29,0.1,4500,500,4,1,,0,,3300,4500,0,0,120.0,,,,,,,0,,y,wt_ctrl,,,,,
747,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean29,0.1,12900,500,4,2,,0,,7801,9001,0,0,120.0,,,,,,,0,,y,wt_ctrl,0,,,,
748,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean3,0.1,4500,500,4,1,,0,,3300,4500,0.09999999999999999,12,120.0,,0.8396946564885496,,,,,0.09999999999999999,0.8396946564885496,y,wt_ctrl,,,,,
749,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean3,0.1,12900,500,4,2,,0,,7801,9001,0.11666666666666667,14,120.0,,0.8333333333333333,14.0,15.600000000000001,1.0,0.008333333333333333,0.09999999999999999,0.8396946564885496,y,wt_ctrl,0.11666666666666667,0.8333333333333333,,,
750,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean31,0.1,4500,500,4,1,,0,,3300,4500,0,0,120.0,,,,,,,0,,y,wt_ctrl,,,,,
751,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean31,0.1,12900,500,4,2,,0,,7801,9001,0.475,57,120.0,,0.8247422680412371,57.0,67.9,1.0,0.008333333333333333,0,,y,wt_ctrl,0.475,0.8247422680412371,,,
752,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean32,0.1,4500,500,4,1,,0,,3300,4500,0.09999999999999999,12,120.0,,,,,,,0.09999999999999999,,y,wt_ctrl,,,,,
753,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean32,0.1,12900,500,4,2,,0,,7801,9001,0.14166666666666666,17,120.0,,0.6629834254143645,13.0,18.1,1.0,0.008333333333333333,0.09999999999999999,,y,wt_ctrl,0.14166666666666666,0.6629834254143645,,,
754,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean33,0.1,4500,500,4,1,,0,,3300,4500,0,0,120.0,,,,,,,0,,y,wt_ctrl,,,,,
755,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean33,0.1,12900,500,4,2,,0,,7801,9001,0.03333333333333333,4,120.0,,,,,,,0,,y,wt_ctrl,0.03333333333333333,,,,
756,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean34,0.1,4500,500,4,1,,0,,3300,4500,0,0,120.0,,,,,,,0,,y,wt_ctrl,,,,,
757,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean34,0.1,12900,500,4,2,,0,,7801,9001,0.09999999999999999,12,120.0,,,,,,,0,,y,wt_ctrl,0.09999999999999999,,,,
758,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean36,0.1,4500,500,4,1,,0,,3300,4500,0.016666666666666666,2,120.0,,,,,,,0.016666666666666666,,y,wt_ctrl,,,,,
759,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean36,0.1,12900,500,4,2,,0,,7801,9001,0.14166666666666666,17,120.0,,0.7246376811594202,11.0,13.8,1.0,0.008333333333333333,0.016666666666666666,,y,wt_ctrl,0.14166666666666666,0.7246376811594202,,,
760,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean37,0.1,4500,500,4,1,,0,,3300,4500,0,0,120.0,,,,,,,0,,y,wt_ctrl,,,,,
761,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean37,0.1,12900,500,4,2,,0,,7801,9001,0.03333333333333333,4,120.0,,,,,,,0,,y,wt_ctrl,0.03333333333333333,,,,
762,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean39,0.1,4500,500,4,1,,0,,3300,4500,0,0,120.0,,,,,,,0,,y,wt_ctrl,,,,,
763,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean39,0.1,12900,500,4,2,,0,,7801,9001,0,0,120.0,,,,,,,0,,y,wt_ctrl,0,,,,
764,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean4,0.1,4500,500,4,1,,0,,3300,4500,0.3333333333333333,40,120.0,41.6,0.7217624815038088,15.5,19.950000000000003,2.0,0.016666666666666666,0.3333333333333333,0.7217624815038088,y,wt_ctrl,,,,,
765,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean4,0.1,12900,500,4,2,,0,,7801,9001,0.16666666666666666,20,120.0,,0.5610561056105611,,,,,0.3333333333333333,0.7217624815038088,y,wt_ctrl,0.16666666666666666,0.5610561056105611,,,
766,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean40,0.1,4500,500,4,1,,0,,3300,4500,0.37499999999999994,45,120.0,,1.2244897959183674,,,,,0.37499999999999994,1.2244897959183674,y,wt_ctrl,,,,,
767,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean40,0.1,12900,500,4,2,,0,,7801,9001,0,0,120.0,,,,,,,0.37499999999999994,1.2244897959183674,y,wt_ctrl,0,,,,
768,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean42,0.1,4500,500,4,1,,0,,3300,4500,0.27499999999999997,33,120.0,4.5,0.5491071428571428,13.0,22.400000000000002,2.0,0.016666666666666666,0.27499999999999997,0.5491071428571428,y,wt_ctrl,,,,,
769,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean42,0.1,12900,500,4,2,,0,,7801,9001,0.24166666666666664,29,120.0,,0.3971631205673759,29.0,70.5,1.0,0.008333333333333333,0.27499999999999997,0.5491071428571428,y,wt_ctrl,0.24166666666666664,0.3971631205673759,,,
770,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean43,0.1,4500,500,4,1,,0,,3300,4500,0.7416666666666667,89,120.0,,1.1408450704225352,,,,,0.7416666666666667,1.1408450704225352,y,wt_ctrl,,,,,
771,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean43,0.1,12900,500,4,2,,0,,7801,9001,0.44999999999999996,54,120.0,18.3,0.7573815055090178,36.0,45.7,2.0,0.016666666666666666,0.7416666666666667,1.1408450704225352,y,wt_ctrl,0.44999999999999996,0.7573815055090178,,,
772,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean44,0.1,4500,500,4,1,,0,,3300,4500,0.3,36,120.0,,0.96875,,,,,0.3,0.96875,y,wt_ctrl,,,,,
773,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean44,0.1,12900,500,4,2,,0,,7801,9001,0.049999999999999996,6,120.0,,,,,,,0.3,0.96875,y,wt_ctrl,0.049999999999999996,,,,
774,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean5,0.1,4500,500,4,1,,0,,3300,4500,0,0,120.0,,,,,,,0,,y,wt_ctrl,,,,,
775,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean5,0.1,12900,500,4,2,,0,,7801,9001,0.24166666666666664,29,120.0,45.800000000000004,0.836892374592328,14.5,16.25,2.0,0.016666666666666666,0,,y,wt_ctrl,0.24166666666666664,0.836892374592328,,,
776,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean6,0.1,4500,500,4,1,,0,,3300,4500,0.06666666666666667,8,120.0,,,,,,,0.06666666666666667,,y,wt_ctrl,,,,,
777,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean6,0.1,12900,500,4,2,,0,,7801,9001,0.008333333333333333,1,120.0,,,,,,,0.06666666666666667,,y,wt_ctrl,0.008333333333333333,,,,
778,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean7,0.1,4500,500,4,1,,0,,3300,4500,0.024999999999999998,3,120.0,,,,,,,0.024999999999999998,,y,wt_ctrl,,,,,
779,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean7,0.1,12900,500,4,2,,0,,7801,9001,0,0,120.0,,,,,,,0.024999999999999998,,y,wt_ctrl,0,,,,
780,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean8,0.1,4500,500,4,1,,0,,3300,4500,1.1916666666666667,143,120.0,,1.7129071170084436,,,,,1.1916666666666667,1.7129071170084436,y,wt_ctrl,,,,,
781,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean8,0.1,12900,500,4,2,,0,,7801,9001,1.075,129,120.0,,1.158371040723982,,,,,1.1916666666666667,1.7129071170084436,y,wt_ctrl,1.075,1.158371040723982,,,
782,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,0,Mean9,0.1,4500,500,4,1,,0,,3300,4500,0.8583333333333333,103,120.0,,1.1929824561403506,,,,,0.8583333333333333,1.1929824561403506,y,wt_ctrl,,,,,
783,4719,2021-09-23,wt,211214_slice04_rec01_ctrl_Results.csv,4501,Mean9,0.1,12900,500,4,2,,0,,7801,9001,0.49166666666666664,59,120.0,,0.9682804674457428,,,,,0.8583333333333333,1.1929824561403506,y,wt_ctrl,0.49166666666666664,0.9682804674457428,,,
784,4653,2021-08-29,KO,220128_slice05_rec01_ctrl_Results.csv,0,Mean1,0.1,5500,500,4,1,,0,,4300,5500,1.3833333333333333,166,120.0,1.9000000000000001,1.3976820389067315,,,,,1.3833333333333333,1.3976820389067315,y,KO_ctrl,,,,,
785,4653,2021-08-29,KO,220128_slice05_rec01_ctrl_Results.csv,5501,Mean1,0.1,27000,500,4,2,,0,,8801,10001,1.2833333333333332,154,120.0,3.25,1.3385569766687342,41.0,31.3,3.0,0.025,1.3833333333333333,1.3976820389067315,y,KO_ctrl,1.2833333333333332,1.3385569766687342,,,
786,4653,2021-08-29,KO,220128_slice05_rec01_ctrl_Results.csv,0,Mean10,0.1,5500,500,4,1,,0,,4300,5500,1.3166666666666664,158,120.0,4.05,1.3416879255794527,57.5,39.8,3.0,0.025,1.3166666666666664,1.3416879255794527,y,KO_ctrl,,,,,
787,4653,2021-08-29,KO,220128_slice05_rec01_ctrl_Results.csv,5501,Mean10,0.1,27000,500,4,2,,0,,8801,10001,0.575,69,120.0,21.8,1.069192740462375,16.333333333333332,14.600000000000001,3.0,0.025,1.3166666666666664,1.3416879255794527,y,KO_ctrl,0.575,1.069192740462375,,,
788,4653,2021-08-29,KO,220128_slice05_rec01_ctrl_Results.csv,0,Mean11,0.1,5500,500,4,1,,0,,4300,5500,0.7749999999999999,93,120.0,18.766666666666666,1.2577425744133757,16.0,12.125,4.0,0.03333333333333333,0.7749999999999999,1.2577425744133757,y,KO_ctrl,,,,,
789,4653,2021-08-29,KO,220128_slice05_rec01_ctrl_Results.csv,5501,Mean11,0.1,27000,500,4,2,,0,,8801,10001,0.3416666666666666,41,120.0,,1.0752688172043008,11.0,9.3,1.0,0.008333333333333333,0.7749999999999999,1.2577425744133757,y,KO_ctrl,0.3416666666666666,1.0752688172043008,,,
790,4653,2021-08-29,KO,220128_slice05_rec01_ctrl_Results.csv,0,Mean13,0.1,5500,500,4,1,,0,,4300,5500,1.0999999999999999,132,120.0,6.120000000000001,1.518282491660434,19.0,11.716666666666667,6.0,0.05,1.0999999999999999,1.518282491660434,y,KO_ctrl,,,,,
791,4653,2021-08-29,KO,220128_slice05_rec01_ctrl_Results.csv,5501,Mean13,0.1,27000,500,4,2,,0,,8801,10001,1.35,162,120.0,2.1,1.389886802841487,20.0,14.233333333333334,5.0,0.041666666666666664,1.0999999999999999,1.518282491660434,y,KO_ctrl,1.35,1.389886802841487,,,
792,4653,2021-08-29,KO,220128_slice05_rec01_ctrl_Results.csv,0,Mean18,0.1,5500,500,4,1,,0,,4300,5500,1.5166666666666666,182,120.0,2.2,1.546533206980968,51.0,33.5,2.0,0.016666666666666666,1.5166666666666666,1.546533206980968,y,KO_ctrl,,,,,
793,4653,2021-08-29,KO,220128_slice05_rec01_ctrl_Results.csv,5501,Mean18,0.1,27000,500,4,2,,0,,8801,10001,1.9916666666666665,239,120.0,,1.9883040935672516,,,,,1.5166666666666666,1.546533206980968,y,KO_ctrl,1.9916666666666665,1.9883040935672516,,,
794,4653,2021-08-29,KO,220128_slice05_rec01_ctrl_Results.csv,0,Mean2,0.1,5500,500,4,1,,0,,4300,5500,1.3083333333333331,157,120.0,4.420000000000001,1.5649676512144632,26.2,16.240000000000002,6.0,0.05,1.3083333333333331,1.5649676512144632,y,KO_ctrl,,,,,
795,4653,2021-08-29,KO,220128_slice05_rec01_ctrl_Results.csv,5501,Mean2,0.1,27000,500,4,2,,0,,8801,10001,1.1833333333333333,142,120.0,4.95,1.569646159719286,22.2,14.080000000000002,5.0,0.041666666666666664,1.3083333333333331,1.5649676512144632,y,KO_ctrl,1.1833333333333333,1.569646159719286,,,
796,4653,2021-08-29,KO,220128_slice05_rec01_ctrl_Results.csv,0,Mean20,0.1,5500,500,4,1,,0,,4300,5500,1.1416666666666666,137,120.0,12.700000000000001,1.348875999278716,49.0,39.300000000000004,2.0,0.016666666666666666,1.1416666666666666,1.348875999278716,y,KO_ctrl,,,,,
797,4653,2021-08-29,KO,220128_slice05_rec01_ctrl_Results.csv,5501,Mean20,0.1,27000,500,4,2,,0,,8801,10001,1.0416666666666667,125,120.0,23.400000000000002,1.5851233094669848,60.0,35.4,2.0,0.016666666666666666,1.1416666666666666,1.348875999278716,y,KO_ctrl,1.0416666666666667,1.5851233094669848,,,
798,4653,2021-08-29,KO,220128_slice05_rec01_ctrl_Results.csv,0,Mean5,0.1,5500,500,4,1,,0,,4300,5500,0.5083333333333333,61,120.0,,1.048951048951049,16.0,14.3,1.0,0.008333333333333333,0.5083333333333333,1.048951048951049,y,KO_ctrl,,,,,
799,4653,2021-08-29,KO,220128_slice05_rec01_ctrl_Results.csv,5501,Mean5,0.1,27000,500,4,2,,0,,8801,10001,0.7249999999999999,87,120.0,10.766666666666667,1.3009600651211501,15.0,11.0,4.0,0.03333333333333333,0.5083333333333333,1.048951048951049,y,KO_ctrl,0.7249999999999999,1.3009600651211501,,,
800,4693,2021-09-06,KO,220204_slice01_rec01_ctrl_Results.csv,0,Mean7,0.1,4500,500,4,1,,0,,3300,4500,0.041666666666666664,5,120.0,,,,,,,0.041666666666666664,,y,KO_ctrl,,,,,
801,4693,2021-09-06,KO,220204_slice01_rec01_ctrl_Results.csv,4501,Mean7,0.1,9690,500,4,2,,0,,7801,9001,0,0,120.0,,,,,,,0.041666666666666664,,y,KO_ctrl,0,,,,
802,4693,2021-09-06,KO,220204_slice01_rec01_ctrl_Results.csv,0,Mean8,0.1,4500,500,4,1,,0,,3300,4500,0.041666666666666664,5,120.0,,,,,,,0.041666666666666664,,y,KO_ctrl,,,,,
803,4693,2021-09-06,KO,220204_slice01_rec01_ctrl_Results.csv,4501,Mean8,0.1,9690,500,4,2,,0,,7801,9001,0,0,120.0,,,,,,,0.041666666666666664,,y,KO_ctrl,0,,,,
804,4693,2021-09-06,KO,220204_slice01_rec01_ctrl_Results.csv,0,Mean9,0.1,4500,500,4,1,,0,,3300,4500,0.09999999999999999,12,120.0,,1.0752688172043008,11.0,9.3,1.0,0.008333333333333333,0.09999999999999999,1.0752688172043008,y,KO_ctrl,,,,,
805,4693,2021-09-06,KO,220204_slice01_rec01_ctrl_Results.csv,4501,Mean9,0.1,9690,500,4,2,,0,,7801,9001,0.08333333333333333,10,120.0,,,,,,,0.09999999999999999,1.0752688172043008,y,KO_ctrl,0.08333333333333333,,,,
806,4689,2021-09-10,KO,220211_slice03_rec01_ctrl_Results.csv,0,Mean1,0.1,3500,500,4,1,,0,,2300,3500,0.7000000000000001,84,120.0,2.1,1.1935572215946049,40.0,32.1,2.0,0.016666666666666666,0.7000000000000001,1.1935572215946049,y,KO_ctrl,,,,,
807,4689,2021-09-10,KO,220211_slice03_rec01_ctrl_Results.csv,3501,Mean1,0.1,11040,500,4,2,,0,,6801,8001,0.03333333333333333,4,120.0,,,,,,,0.7000000000000001,1.1935572215946049,y,KO_ctrl,0.03333333333333333,,,,
808,4689,2021-09-10,KO,220211_slice03_rec01_ctrl_Results.csv,0,Mean3,0.1,3500,500,4,1,,0,,2300,3500,1.5833333333333333,190,120.0,2.0,1.6194094447532177,68.0,40.400000000000006,3.0,0.025,1.5833333333333333,1.6194094447532177,y,KO_ctrl,,,,,
809,4689,2021-09-10,KO,220211_slice03_rec01_ctrl_Results.csv,3501,Mean3,0.1,11040,500,4,2,,0,,6801,8001,0.5416666666666666,65,120.0,38.800000000000004,1.3426464990259521,14.5,10.8,3.0,0.025,1.5833333333333333,1.6194094447532177,y,KO_ctrl,0.5416666666666666,1.3426464990259521,,,
810,4689,2021-09-10,KO,220211_slice05_rec01_ctrl_Results.csv,0,Mean1,0.1,5150,500,4,1,,0,,3950,5150,1.7499999999999998,210,120.0,,1.7681895093062605,,,,,1.7499999999999998,1.7681895093062605,y,KO_ctrl,,,,,
811,4689,2021-09-10,KO,220211_slice05_rec01_ctrl_Results.csv,5151,Mean1,0.1,12000,500,4,2,,0,,8451,9651,1.7833333333333334,214,120.0,,1.7809364548494981,,,,,1.7499999999999998,1.7681895093062605,y,KO_ctrl,1.7833333333333334,1.7809364548494981,,,
812,4689,2021-09-10,KO,220211_slice05_rec01_ctrl_Results.csv,0,Mean11,0.1,5150,500,4,1,,0,,3950,5150,1.4999999999999998,180,120.0,2.2,1.5059507827421588,27.5,17.200000000000003,3.0,0.025,1.4999999999999998,1.5059507827421588,y,KO_ctrl,,,,,
813,4689,2021-09-10,KO,220211_slice05_rec01_ctrl_Results.csv,5151,Mean11,0.1,12000,500,4,2,,0,,8451,9651,0.43333333333333335,52,120.0,19.1,1.4799518845228548,22.0,14.5,2.0,0.016666666666666666,1.4999999999999998,1.5059507827421588,y,KO_ctrl,0.43333333333333335,1.4799518845228548,,,
814,4689,2021-09-10,KO,220211_slice05_rec01_ctrl_Results.csv,0,Mean2,0.1,5150,500,4,1,,0,,3950,5150,1.1833333333333333,142,120.0,8.366666666666667,1.3275026150876839,45.0,30.700000000000003,4.0,0.03333333333333333,1.1833333333333333,1.3275026150876839,y,KO_ctrl,,,,,
815,4689,2021-09-10,KO,220211_slice05_rec01_ctrl_Results.csv,5151,Mean2,0.1,12000,500,4,2,,0,,8451,9651,0.8749999999999999,105,120.0,7.9,1.4414517305923034,17.5,11.4,4.0,0.03333333333333333,1.1833333333333333,1.3275026150876839,y,KO_ctrl,0.8749999999999999,1.4414517305923034,,,
816,4689,2021-09-10,KO,220211_slice05_rec01_ctrl_Results.csv,0,Mean3,0.1,5150,500,4,1,,0,,3950,5150,1.6333333333333333,196,120.0,11.8,1.8013581516903914,,,,,1.6333333333333333,1.8013581516903914,y,KO_ctrl,,,,,
817,4689,2021-09-10,KO,220211_slice05_rec01_ctrl_Results.csv,5151,Mean3,0.1,12000,500,4,2,,0,,8451,9651,1.4249999999999998,171,120.0,12.200000000000001,1.7894003738826718,98.0,52.900000000000006,2.0,0.016666666666666666,1.6333333333333333,1.8013581516903914,y,KO_ctrl,1.4249999999999998,1.7894003738826718,,,
818,4689,2021-09-10,KO,220211_slice05_rec01_ctrl_Results.csv,0,Mean4,0.1,5150,500,4,1,,0,,3950,5150,0.19166666666666665,23,120.0,,1.4482758620689653,22.0,14.5,1.0,0.008333333333333333,0.19166666666666665,1.4482758620689653,y,KO_ctrl,,,,,
819,4689,2021-09-10,KO,220211_slice05_rec01_ctrl_Results.csv,5151,Mean4,0.1,12000,500,4,2,,0,,8451,9651,0.058333333333333334,7,120.0,,,,,,,0.19166666666666665,1.4482758620689653,y,KO_ctrl,0.058333333333333334,,,,
820,4689,2021-09-10,KO,220211_slice05_rec01_ctrl_Results.csv,0,Mean6,0.1,5150,500,4,1,,0,,3950,5150,1.7916666666666665,215,120.0,,1.8043844856661042,,,,,1.7916666666666665,1.8043844856661042,y,KO_ctrl,,,,,
821,4689,2021-09-10,KO,220211_slice05_rec01_ctrl_Results.csv,5151,Mean6,0.1,12000,500,4,2,,0,,8451,9651,0.45833333333333326,55,120.0,,1.8060200668896322,55.0,29.900000000000002,1.0,0.008333333333333333,1.7916666666666665,1.8043844856661042,y,KO_ctrl,0.45833333333333326,1.8060200668896322,,,
822,4689,2021-09-10,KO,220211_slice05_rec01_ctrl_Results.csv,0,Mean8,0.1,5150,500,4,1,,0,,3950,5150,1.625,195,120.0,,1.7853839037927843,,,,,1.625,1.7853839037927843,y,KO_ctrl,,,,,
823,4689,2021-09-10,KO,220211_slice05_rec01_ctrl_Results.csv,5151,Mean8,0.1,12000,500,4,2,,0,,8451,9651,0.024999999999999998,3,120.0,,,,,,,1.625,1.7853839037927843,y,KO_ctrl,0.024999999999999998,,,,
824,4812,2021-10-21,wt,220217_slice01_rec01_ctrl_Results.csv,0,Mean1,0.1,3450,500,4,1,,0,,2250,3450,1.0999999999999999,132,120.0,,1.0953177257525082,,,,,1.0999999999999999,1.0953177257525082,y,wt_ctrl,,,,,
825,4812,2021-10-21,wt,220217_slice01_rec01_ctrl_Results.csv,3451,Mean1,0.1,17080,500,4,2,,0,,6751,7951,0.7999999999999999,96,120.0,,0.7929883138564273,,,,,1.0999999999999999,1.0953177257525082,y,wt_ctrl,0.7999999999999999,0.7929883138564273,,,
826,4812,2021-10-21,wt,220217_slice01_rec01_ctrl_Results.csv,0,Mean10,0.1,3450,500,4,1,,0,,2250,3450,0.975,117,120.0,,0.9715242881072027,,,,,0.975,0.9715242881072027,y,wt_ctrl,,,,,
827,4812,2021-10-21,wt,220217_slice01_rec01_ctrl_Results.csv,3451,Mean10,0.1,17080,500,4,2,,0,,6751,7951,0.7000000000000001,84,120.0,,0.6986531986531985,,,,,0.975,0.9715242881072027,y,wt_ctrl,0.7000000000000001,0.6986531986531985,,,
828,4812,2021-10-21,wt,220217_slice01_rec01_ctrl_Results.csv,0,Mean12,0.1,3450,500,4,1,,0,,2250,3450,1.025,123,120.0,,1.0243492863140218,,,,,1.025,1.0243492863140218,y,wt_ctrl,,,,,
829,4812,2021-10-21,wt,220217_slice01_rec01_ctrl_Results.csv,3451,Mean12,0.1,17080,500,4,2,,0,,6751,7951,0.5166666666666666,62,120.0,,0.8714285714285714,,,,,1.025,1.0243492863140218,y,wt_ctrl,0.5166666666666666,0.8714285714285714,,,
830,4812,2021-10-21,wt,220217_slice01_rec01_ctrl_Results.csv,0,Mean13,0.1,3450,500,4,1,,0,,2250,3450,1.2083333333333333,145,120.0,,1.2521891418563922,,,,,1.2083333333333333,1.2521891418563922,y,wt_ctrl,,,,,
831,4812,2021-10-21,wt,220217_slice01_rec01_ctrl_Results.csv,3451,Mean13,0.1,17080,500,4,2,,0,,6751,7951,1.0166666666666666,122,120.0,,1.015952980688497,,,,,1.2083333333333333,1.2521891418563922,y,wt_ctrl,1.0166666666666666,1.015952980688497,,,
832,4812,2021-10-21,wt,220217_slice01_rec01_ctrl_Results.csv,0,Mean14,0.1,3450,500,4,1,,0,,2250,3450,0.23333333333333334,28,120.0,,0.9278350515463916,,,,,0.23333333333333334,0.9278350515463916,y,wt_ctrl,,,,,
833,4812,2021-10-21,wt,220217_slice01_rec01_ctrl_Results.csv,3451,Mean14,0.1,17080,500,4,2,,0,,6751,7951,0,0,120.0,,,,,,,0.23333333333333334,0.9278350515463916,y,wt_ctrl,0,,,,
