,animal,birthdate,genotype,recording,start,cell,dt,end,n_cells,angiotensin,potassium,pos,ctrl,TTA-P2,isra,start_corr,end_corr,activity,num_events,len_seg,ISI,intraburst_freq,burst_num_spikes,burst_length,burst_n,burst_per_cell_per_sec,activity_pos1,freq_pos1,control,genotype_2,activity_pos2,freq_pos2,perf_change,sex
1031,2912,2020-07-03,wt,201104_s2r1_Results.csv,3750,Mean4,0.1,24763,4,500,4,2,,15,,7050,8250,0.049999999999999996,6,120.0,,,,,,,0,,n,wt,0.049999999999999996,,,
1032,2912,2020-07-03,wt,201104_s2r1_Results.csv,0,Mean5,0.1,3750,4,500,4,1,,0,,2550,3750,0.44166666666666665,53,120.0,4.3,1.1233583489681047,12.0,10.4,2.0,0.016666666666666666,0.44166666666666665,1.1233583489681047,n,wt,,,,
1033,2912,2020-07-03,wt,201104_s2r1_Results.csv,3750,Mean5,0.1,24763,4,500,4,2,,15,,7050,8250,0.8833333333333333,106,120.0,7.1000000000000005,1.0469190076535027,24.5,22.55,4.0,0.03333333333333333,0.44166666666666665,1.1233583489681047,n,wt,0.8833333333333333,1.0469190076535027,,
1034,2912,2020-07-03,wt,201104_slice03_rec02_Results.csv,0,Mean1,0.1,4500,2,500,4,1,,0,,3300,4500,0,0,120.0,,,,,,,0,,n,wt,,,,
1035,2912,2020-07-03,wt,201104_slice03_rec02_Results.csv,4501,Mean1,0.1,26080,2,500,4,2,,15,,7801,9001,0,0,120.0,,,,,,,0,,n,wt,0,,,
1036,2912,2020-07-03,wt,201104_slice03_rec02_Results.csv,0,Mean10,0.1,4500,2,500,4,1,,0,,3300,4500,0,0,120.0,,,,,,,0,,n,wt,,,,
1037,2912,2020-07-03,wt,201104_slice03_rec02_Results.csv,4501,Mean10,0.1,26080,2,500,4,2,,15,,7801,9001,0,0,120.0,,,,,,,0,,n,wt,0,,,
1038,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,0,Mean1,0.1,2250,13,500,4,1,,0,,1050,2250,1.0833333333333333,130,120.0,,1.29,,,,,1.0833333333333333,1.29,n,wt,,,,
1039,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,2251,Mean1,0.1,27000,13,500,4,2,,15,,5551,6751,0.23333333333333334,28,120.0,,0.9868421052631579,,,,,1.0833333333333333,1.29,n,wt,0.23333333333333334,0.9868421052631579,,
1040,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,0,Mean10,0.1,2250,13,500,4,1,,0,,1050,2250,0.7499999999999999,90,120.0,,1.8388429752066113,,,,,0.7499999999999999,1.8388429752066113,n,wt,,,,
1041,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,2251,Mean10,0.1,27000,13,500,4,2,,15,,5551,6751,0,0,120.0,,,,,,,0.7499999999999999,1.8388429752066113,n,wt,0,,,
1042,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,0,Mean11,0.1,2250,13,500,4,1,,0,,1050,2250,0.39166666666666666,47,120.0,,1.2010443864229765,,,,,0.39166666666666666,1.2010443864229765,n,wt,,,,
1043,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,2251,Mean11,0.1,27000,13,500,4,2,,15,,5551,6751,0.09999999999999999,12,120.0,,0.5487804878048781,,,,,0.39166666666666666,1.2010443864229765,n,wt,0.09999999999999999,0.5487804878048781,,
1044,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,0,Mean14,0.1,2250,13,500,4,1,,0,,1050,2250,1.2666666666666666,152,120.0,,1.26784214945424,,,,,1.2666666666666666,1.26784214945424,n,wt,,,,
1045,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,2251,Mean14,0.1,27000,13,500,4,2,,15,,5551,6751,1.2083333333333333,145,120.0,,1.2100840336134453,,,,,1.2666666666666666,1.26784214945424,n,wt,1.2083333333333333,1.2100840336134453,,
1046,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,0,Mean15,0.1,2250,13,500,4,1,,0,,1050,2250,0.65,78,120.0,,1.1755485893416928,,,,,0.65,1.1755485893416928,n,wt,,,,
1047,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,2251,Mean15,0.1,27000,13,500,4,2,,15,,5551,6751,0.09999999999999999,12,120.0,,,,,,,0.65,1.1755485893416928,n,wt,0.09999999999999999,,,
1048,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,0,Mean17,0.1,2250,13,500,4,1,,0,,1050,2250,0.26666666666666666,32,120.0,,1.64021164021164,,,,,0.26666666666666666,1.64021164021164,n,wt,,,,
1049,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,2251,Mean17,0.1,27000,13,500,4,2,,15,,5551,6751,0.058333333333333334,7,120.0,,,,,,,0.26666666666666666,1.64021164021164,n,wt,0.058333333333333334,,,
1050,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,0,Mean3,0.1,2250,13,500,4,1,,0,,1050,2250,0.85,102,120.0,,1.2801013941698351,,,,,0.85,1.2801013941698351,n,wt,,,,
1051,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,2251,Mean3,0.1,27000,13,500,4,2,,15,,5551,6751,0.6833333333333332,82,120.0,,1.1234396671289875,,,,,0.85,1.2801013941698351,n,wt,0.6833333333333332,1.1234396671289875,,
1052,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,0,Mean4,0.1,2250,13,500,4,1,,0,,1050,2250,1.1333333333333333,136,120.0,,1.3815090329436768,,,,,1.1333333333333333,1.3815090329436768,n,wt,,,,
1053,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,2251,Mean4,0.1,27000,13,500,4,2,,15,,5551,6751,1.2416666666666665,149,120.0,4.2,1.226769340689874,,,,,1.1333333333333333,1.3815090329436768,n,wt,1.2416666666666665,1.226769340689874,,
1054,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,0,Mean5,0.1,2250,13,500,4,1,,0,,1050,2250,0.6333333333333333,76,120.0,5.0,0.9316617502458211,18.0,22.6,2.0,0.016666666666666666,0.6333333333333333,0.9316617502458211,n,wt,,,,
1055,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,2251,Mean5,0.1,27000,13,500,4,2,,15,,5551,6751,0,0,120.0,,,,,,,0.6333333333333333,0.9316617502458211,n,wt,0,,,
1056,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,0,Mean6,0.1,2250,13,500,4,1,,0,,1050,2250,0.18333333333333332,22,120.0,,,,,,,0.18333333333333332,,n,wt,,,,
1057,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,2251,Mean6,0.1,27000,13,500,4,2,,15,,5551,6751,0,0,120.0,,,,,,,0.18333333333333332,,n,wt,0,,,
1058,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,0,Mean7,0.1,2250,13,500,4,1,,0,,1050,2250,0.16666666666666666,20,120.0,,1.130952380952381,,,,,0.16666666666666666,1.130952380952381,n,wt,,,,
1059,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,2251,Mean7,0.1,27000,13,500,4,2,,15,,5551,6751,0,0,120.0,,,,,,,0.16666666666666666,1.130952380952381,n,wt,0,,,
1060,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,0,Mean8,0.1,2250,13,500,4,1,,0,,1050,2250,0.5083333333333333,61,120.0,,0.9980806142034547,53.0,52.1,1.0,0.008333333333333333,0.5083333333333333,0.9980806142034547,n,wt,,,,
1061,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,2251,Mean8,0.1,27000,13,500,4,2,,15,,5551,6751,1.1666666666666665,140,120.0,,1.17003367003367,,,,,0.5083333333333333,0.9980806142034547,n,wt,1.1666666666666665,1.17003367003367,,
1062,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,0,Mean9,0.1,2250,13,500,4,1,,0,,1050,2250,0.35000000000000003,42,120.0,,1.1042944785276074,37.0,32.6,1.0,0.008333333333333333,0.35000000000000003,1.1042944785276074,n,wt,,,,
1063,2910,2020-07-03,wt,201105_slice03_rec02_Results.csv,2251,Mean9,0.1,27000,13,500,4,2,,15,,5551,6751,0,0,120.0,,,,,,,0.35000000000000003,1.1042944785276074,n,wt,0,,,
1064,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean1,0.1,3600,29,500,4,1,,0,,2400,3600,0.23333333333333334,28,120.0,,,,,,,0.23333333333333334,,n,wt,,,,m
1065,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean1,0.1,9620,29,500,4,2,,15,,6901,8101,0.3,36,120.0,,0.3734439834024896,,,,,0.23333333333333334,,n,wt,0.3,0.3734439834024896,,m
1066,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean10,0.1,3600,29,500,4,1,,0,,2400,3600,0.14166666666666666,17,120.0,,,,,,,0.14166666666666666,,n,wt,,,,m
1067,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean10,0.1,9620,29,500,4,2,,15,,6901,8101,0,0,120.0,,,,,,,0.14166666666666666,,n,wt,0,,,m
1068,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean11,0.1,3600,29,500,4,1,,0,,2400,3600,0.19999999999999998,24,120.0,,,,,,,0.19999999999999998,,n,wt,,,,m
1069,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean11,0.1,9620,29,500,4,2,,15,,6901,8101,0,0,120.0,,,,,,,0.19999999999999998,,n,wt,0,,,m
1070,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean12,0.1,3600,29,500,4,1,,0,,2400,3600,0.17500000000000002,21,120.0,,,,,,,0.17500000000000002,,n,wt,,,,m
1071,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean12,0.1,9620,29,500,4,2,,15,,6901,8101,0,0,120.0,,,,,,,0.17500000000000002,,n,wt,0,,,m
1072,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean13,0.1,3600,29,500,4,1,,0,,2400,3600,0.09999999999999999,12,120.0,,,,,,,0.09999999999999999,,n,wt,,,,m
1073,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean13,0.1,9620,29,500,4,2,,15,,6901,8101,0.21666666666666667,26,120.0,,0.3691275167785235,12.0,29.8,1.0,0.008333333333333333,0.09999999999999999,,n,wt,0.21666666666666667,0.3691275167785235,,m
1074,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean14,0.1,3600,29,500,4,1,,0,,2400,3600,0.16666666666666666,20,120.0,,0.3896103896103896,10.0,23.1,1.0,0.008333333333333333,0.16666666666666666,0.3896103896103896,n,wt,,,,m
1075,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean14,0.1,9620,29,500,4,2,,15,,6901,8101,0.024999999999999998,3,120.0,,,,,,,0.16666666666666666,0.3896103896103896,n,wt,0.024999999999999998,,,m
1076,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean15,0.1,3600,29,500,4,1,,0,,2400,3600,0.09999999999999999,12,120.0,,,,,,,0.09999999999999999,,n,wt,,,,m
1077,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean15,0.1,9620,29,500,4,2,,15,,6901,8101,0,0,120.0,,,,,,,0.09999999999999999,,n,wt,0,,,m
1078,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean16,0.1,3600,29,500,4,1,,0,,2400,3600,0.21666666666666667,26,120.0,,,,,,,0.21666666666666667,,n,wt,,,,m
1079,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean16,0.1,9620,29,500,4,2,,15,,6901,8101,0.03333333333333333,4,120.0,,,,,,,0.21666666666666667,,n,wt,0.03333333333333333,,,m
1080,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean17,0.1,3600,29,500,4,1,,0,,2400,3600,0.23333333333333334,28,120.0,,0.3403565640194489,22.0,61.7,1.0,0.008333333333333333,0.23333333333333334,0.3403565640194489,n,wt,,,,m
1081,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean17,0.1,9620,29,500,4,2,,15,,6901,8101,0,0,120.0,,,,,,,0.23333333333333334,0.3403565640194489,n,wt,0,,,m
1082,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean18,0.1,3600,29,500,4,1,,0,,2400,3600,0.21666666666666667,26,120.0,,,,,,,0.21666666666666667,,n,wt,,,,m
1083,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean18,0.1,9620,29,500,4,2,,15,,6901,8101,0,0,120.0,,,,,,,0.21666666666666667,,n,wt,0,,,m
1084,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean19,0.1,3600,29,500,4,1,,0,,2400,3600,0.15833333333333333,19,120.0,,,,,,,0.15833333333333333,,n,wt,,,,m
1085,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean19,0.1,9620,29,500,4,2,,15,,6901,8101,0.27499999999999997,33,120.0,,,,,,,0.15833333333333333,,n,wt,0.27499999999999997,,,m
1086,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean2,0.1,3600,29,500,4,1,,0,,2400,3600,0.26666666666666666,32,120.0,,0.297029702970297,13.0,40.400000000000006,1.0,0.008333333333333333,0.26666666666666666,0.297029702970297,n,wt,,,,m
1087,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean2,0.1,9620,29,500,4,2,,15,,6901,8101,0.17500000000000002,21,120.0,,,,,,,0.26666666666666666,0.297029702970297,n,wt,0.17500000000000002,,,m
1088,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean20,0.1,3600,29,500,4,1,,0,,2400,3600,0.18333333333333332,22,120.0,,,,,,,0.18333333333333332,,n,wt,,,,m
1089,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean20,0.1,9620,29,500,4,2,,15,,6901,8101,0.2583333333333333,31,120.0,,,,,,,0.18333333333333332,,n,wt,0.2583333333333333,,,m
1090,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean21,0.1,3600,29,500,4,1,,0,,2400,3600,0.25,30,120.0,,,,,,,0.25,,n,wt,,,,m
1091,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean21,0.1,9620,29,500,4,2,,15,,6901,8101,0,0,120.0,,,,,,,0.25,,n,wt,0,,,m
1092,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean22,0.1,3600,29,500,4,1,,0,,2400,3600,0.19999999999999998,24,120.0,,,,,,,0.19999999999999998,,n,wt,,,,m
1093,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean22,0.1,9620,29,500,4,2,,15,,6901,8101,0,0,120.0,,,,,,,0.19999999999999998,,n,wt,0,,,m
1094,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean23,0.1,3600,29,500,4,1,,0,,2400,3600,0.27499999999999997,33,120.0,,0.30534351145038163,13.0,39.300000000000004,1.0,0.008333333333333333,0.27499999999999997,0.30534351145038163,n,wt,,,,m
1095,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean23,0.1,9620,29,500,4,2,,15,,6901,8101,0,0,120.0,,,,,,,0.27499999999999997,0.30534351145038163,n,wt,0,,,m
1096,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean24,0.1,3600,29,500,4,1,,0,,2400,3600,0.2583333333333333,31,120.0,,0.3586497890295358,18.0,47.400000000000006,1.0,0.008333333333333333,0.2583333333333333,0.3586497890295358,n,wt,,,,m
1097,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean24,0.1,9620,29,500,4,2,,15,,6901,8101,0.016666666666666666,2,120.0,,,,,,,0.2583333333333333,0.3586497890295358,n,wt,0.016666666666666666,,,m
1098,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean25,0.1,3600,29,500,4,1,,0,,2400,3600,0.26666666666666666,32,120.0,32.7,0.38506720665641203,15.0,31.900000000000002,2.0,0.016666666666666666,0.26666666666666666,0.38506720665641203,n,wt,,,,m
1099,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean25,0.1,9620,29,500,4,2,,15,,6901,8101,0.2583333333333333,31,120.0,,0.4823151125401928,16.0,31.1,1.0,0.008333333333333333,0.26666666666666666,0.38506720665641203,n,wt,0.2583333333333333,0.4823151125401928,,m
1100,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean26,0.1,3600,29,500,4,1,,0,,2400,3600,0.18333333333333332,22,120.0,,0.4746835443037974,,,,,0.18333333333333332,0.4746835443037974,n,wt,,,,m
1101,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean26,0.1,9620,29,500,4,2,,15,,6901,8101,0,0,120.0,,,,,,,0.18333333333333332,0.4746835443037974,n,wt,0,,,m
1102,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean27,0.1,3600,29,500,4,1,,0,,2400,3600,0.3416666666666666,41,120.0,30.3,0.4056557306835703,14.0,32.85,2.0,0.016666666666666666,0.3416666666666666,0.4056557306835703,n,wt,,,,m
1103,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean27,0.1,9620,29,500,4,2,,15,,6901,8101,0.008333333333333333,1,120.0,,,,,,,0.3416666666666666,0.4056557306835703,n,wt,0.008333333333333333,,,m
1104,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean28,0.1,3600,29,500,4,1,,0,,2400,3600,0.31666666666666665,38,120.0,,0.3765060240963855,26.0,66.4,1.0,0.008333333333333333,0.31666666666666665,0.3765060240963855,n,wt,,,,m
1105,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean28,0.1,9620,29,500,4,2,,15,,6901,8101,0.075,9,120.0,,,,,,,0.31666666666666665,0.3765060240963855,n,wt,0.075,,,m
1106,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean29,0.1,3600,29,500,4,1,,0,,2400,3600,0.26666666666666666,32,120.0,,0.3508771929824561,11.0,28.5,1.0,0.008333333333333333,0.26666666666666666,0.3508771929824561,n,wt,,,,m
1107,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean29,0.1,9620,29,500,4,2,,15,,6901,8101,0,0,120.0,,,,,,,0.26666666666666666,0.3508771929824561,n,wt,0,,,m
1108,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean3,0.1,3600,29,500,4,1,,0,,2400,3600,0.20833333333333331,25,120.0,,0.29508196721311475,10.0,30.5,1.0,0.008333333333333333,0.20833333333333331,0.29508196721311475,n,wt,,,,m
1109,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean3,0.1,9620,29,500,4,2,,15,,6901,8101,0.125,15,120.0,,,,,,,0.20833333333333331,0.29508196721311475,n,wt,0.125,,,m
1110,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean4,0.1,3600,29,500,4,1,,0,,2400,3600,0.20833333333333331,25,120.0,,,,,,,0.20833333333333331,,n,wt,,,,m
1111,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean4,0.1,9620,29,500,4,2,,15,,6901,8101,0,0,120.0,,,,,,,0.20833333333333331,,n,wt,0,,,m
1112,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean5,0.1,3600,29,500,4,1,,0,,2400,3600,0.22499999999999998,27,120.0,,0.3065134099616858,17.0,52.2,1.0,0.008333333333333333,0.22499999999999998,0.3065134099616858,n,wt,,,,m
1113,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean5,0.1,9620,29,500,4,2,,15,,6901,8101,0,0,120.0,,,,,,,0.22499999999999998,0.3065134099616858,n,wt,0,,,m
1114,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean6,0.1,3600,29,500,4,1,,0,,2400,3600,0.3333333333333333,40,120.0,6.300000000000001,0.35168317886438694,11.0,31.5,2.0,0.016666666666666666,0.3333333333333333,0.35168317886438694,n,wt,,,,m
1115,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean6,0.1,9620,29,500,4,2,,15,,6901,8101,0.21666666666666667,26,120.0,,0.4201680672268907,,,,,0.3333333333333333,0.35168317886438694,n,wt,0.21666666666666667,0.4201680672268907,,m
1116,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean7,0.1,3600,29,500,4,1,,0,,2400,3600,0.11666666666666667,14,120.0,,,,,,,0.11666666666666667,,n,wt,,,,m
1117,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean7,0.1,9620,29,500,4,2,,15,,6901,8101,0,0,120.0,,,,,,,0.11666666666666667,,n,wt,0,,,m
1118,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean8,0.1,3600,29,500,4,1,,0,,2400,3600,0.30833333333333335,37,120.0,,0.3783783783783784,,,,,0.30833333333333335,0.3783783783783784,n,wt,,,,m
1119,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean8,0.1,9620,29,500,4,2,,15,,6901,8101,0.23333333333333334,28,120.0,,0.47244094488188976,13.0,25.400000000000002,1.0,0.008333333333333333,0.30833333333333335,0.3783783783783784,n,wt,0.23333333333333334,0.47244094488188976,,m
1120,3904,2020-12-07,wt,210323_s1r1_Results.csv,0,Mean9,0.1,3600,29,500,4,1,,0,,2400,3600,0.19166666666666665,23,120.0,,,,,,,0.19166666666666665,,n,wt,,,,m
1121,3904,2020-12-07,wt,210323_s1r1_Results.csv,3601,Mean9,0.1,9620,29,500,4,2,,15,,6901,8101,0.008333333333333333,1,120.0,,,,,,,0.19166666666666665,,n,wt,0.008333333333333333,,,m
1122,3904,2020-12-07,wt,210323_s2r1_Results.csv,0,Mean1,0.1,2850,29,500,4,1,,0,,1650,2850,0.19166666666666665,23,120.0,,,,,,,0.19166666666666665,,n,wt,,,,m
1123,3904,2020-12-07,wt,210323_s2r1_Results.csv,2851,Mean1,0.1,10000,29,500,4,2,,15,,6151,7351,0,0,120.0,,,,,,,0.19166666666666665,,n,wt,0,,,m
1124,3904,2020-12-07,wt,210323_s2r1_Results.csv,0,Mean10,0.1,2850,29,500,4,1,,0,,1650,2850,0,0,120.0,,,,,,,0,,n,wt,,,,m
1125,3904,2020-12-07,wt,210323_s2r1_Results.csv,2851,Mean10,0.1,10000,29,500,4,2,,15,,6151,7351,0,0,120.0,,,,,,,0,,n,wt,0,,,m
1126,3904,2020-12-07,wt,210323_s2r1_Results.csv,0,Mean11,0.1,2850,29,500,4,1,,0,,1650,2850,0.29166666666666663,35,120.0,,0.34343434343434337,18.0,49.5,1.0,0.008333333333333333,0.29166666666666663,0.34343434343434337,n,wt,,,,m
1127,3904,2020-12-07,wt,210323_s2r1_Results.csv,2851,Mean11,0.1,10000,29,500,4,2,,15,,6151,7351,0,0,120.0,,,,,,,0.29166666666666663,0.34343434343434337,n,wt,0,,,m
1128,3904,2020-12-07,wt,210323_s2r1_Results.csv,0,Mean12,0.1,2850,29,500,4,1,,0,,1650,2850,0.3,36,120.0,,0.3067484662576687,,,,,0.3,0.3067484662576687,n,wt,,,,m
1129,3904,2020-12-07,wt,210323_s2r1_Results.csv,2851,Mean12,0.1,10000,29,500,4,2,,15,,6151,7351,0,0,120.0,,,,,,,0.3,0.3067484662576687,n,wt,0,,,m
1130,3904,2020-12-07,wt,210323_s2r1_Results.csv,0,Mean13,0.1,2850,29,500,4,1,,0,,1650,2850,0.13333333333333333,16,120.0,,0.3558718861209964,11.0,28.1,1.0,0.008333333333333333,0.13333333333333333,0.3558718861209964,n,wt,,,,m
1131,3904,2020-12-07,wt,210323_s2r1_Results.csv,2851,Mean13,0.1,10000,29,500,4,2,,15,,6151,7351,0,0,120.0,,,,,,,0.13333333333333333,0.3558718861209964,n,wt,0,,,m
1132,3904,2020-12-07,wt,210323_s2r1_Results.csv,0,Mean14,0.1,2850,29,500,4,1,,0,,1650,2850,0.3416666666666666,41,120.0,,0.3861003861003861,11.0,25.900000000000002,1.0,0.008333333333333333,0.3416666666666666,0.3861003861003861,n,wt,,,,m
1133,3904,2020-12-07,wt,210323_s2r1_Results.csv,2851,Mean14,0.1,10000,29,500,4,2,,15,,6151,7351,0,0,120.0,,,,,,,0.3416666666666666,0.3861003861003861,n,wt,0,,,m
1134,3904,2020-12-07,wt,210323_s2r1_Results.csv,0,Mean15,0.1,2850,29,500,4,1,,0,,1650,2850,0.24166666666666664,29,120.0,,,,,,,0.24166666666666664,,n,wt,,,,m
1135,3904,2020-12-07,wt,210323_s2r1_Results.csv,2851,Mean15,0.1,10000,29,500,4,2,,15,,6151,7351,0,0,120.0,,,,,,,0.24166666666666664,,n,wt,0,,,m
1136,3904,2020-12-07,wt,210323_s2r1_Results.csv,0,Mean16,0.1,2850,29,500,4,1,,0,,1650,2850,0.27499999999999997,33,120.0,,0.38854805725971364,20.0,48.900000000000006,1.0,0.008333333333333333,0.27499999999999997,0.38854805725971364,n,wt,,,,m
1137,3904,2020-12-07,wt,210323_s2r1_Results.csv,2851,Mean16,0.1,10000,29,500,4,2,,15,,6151,7351,0,0,120.0,,,,,,,0.27499999999999997,0.38854805725971364,n,wt,0,,,m
1138,3904,2020-12-07,wt,210323_s2r1_Results.csv,0,Mean17,0.1,2850,29,500,4,1,,0,,1650,2850,0.30833333333333335,37,120.0,,0.3773584905660377,,,,,0.30833333333333335,0.3773584905660377,n,wt,,,,m
1139,3904,2020-12-07,wt,210323_s2r1_Results.csv,2851,Mean17,0.1,10000,29,500,4,2,,15,,6151,7351,0,0,120.0,,,,,,,0.30833333333333335,0.3773584905660377,n,wt,0,,,m
1140,3904,2020-12-07,wt,210323_s2r1_Results.csv,0,Mean18,0.1,2850,29,500,4,1,,0,,1650,2850,0.14166666666666666,17,120.0,,,,,,,0.14166666666666666,,n,wt,,,,m
1141,3904,2020-12-07,wt,210323_s2r1_Results.csv,2851,Mean18,0.1,10000,29,500,4,2,,15,,6151,7351,0,0,120.0,,,,,,,0.14166666666666666,,n,wt,0,,,m
1142,3904,2020-12-07,wt,210323_s2r1_Results.csv,0,Mean19,0.1,2850,29,500,4,1,,0,,1650,2850,0.125,15,120.0,,,,,,,0.125,,n,wt,,,,m
1143,3904,2020-12-07,wt,210323_s2r1_Results.csv,2851,Mean19,0.1,10000,29,500,4,2,,15,,6151,7351,0,0,120.0,,,,,,,0.125,,n,wt,0,,,m
1144,3904,2020-12-07,wt,210323_s2r1_Results.csv,0,Mean2,0.1,2850,29,500,4,1,,0,,1650,2850,0.21666666666666667,26,120.0,,,,,,,0.21666666666666667,,n,wt,,,,m
1145,3904,2020-12-07,wt,210323_s2r1_Results.csv,2851,Mean2,0.1,10000,29,500,4,2,,15,,6151,7351,0,0,120.0,,,,,,,0.21666666666666667,,n,wt,0,,,m
1146,3904,2020-12-07,wt,210323_s2r1_Results.csv,0,Mean20,0.1,2850,29,500,4,1,,0,,1650,2850,0.024999999999999998,3,120.0,,,,,,,0.024999999999999998,,n,wt,,,,m
1147,3904,2020-12-07,wt,210323_s2r1_Results.csv,2851,Mean20,0.1,10000,29,500,4,2,,15,,6151,7351,0,0,120.0,,,,,,,0.024999999999999998,,n,wt,0,,,m
1148,3904,2020-12-07,wt,210323_s2r1_Results.csv,0,Mean21,0.1,2850,29,500,4,1,,0,,1650,2850,0.3,36,120.0,,0.3386454183266932,,,,,0.3,0.3386454183266932,n,wt,,,,m
1149,3904,2020-12-07,wt,210323_s2r1_Results.csv,2851,Mean21,0.1,10000,29,500,4,2,,15,,6151,7351,0,0,120.0,,,,,,,0.3,0.3386454183266932,n,wt,0,,,m
1150,3904,2020-12-07,wt,210323_s2r1_Results.csv,0,Mean22,0.1,2850,29,500,4,1,,0,,1650,2850,0.25,30,120.0,,,,,,,0.25,,n,wt,,,,m
1151,3904,2020-12-07,wt,210323_s2r1_Results.csv,2851,Mean22,0.1,10000,29,500,4,2,,15,,6151,7351,0,0,120.0,,,,,,,0.25,,n,wt,0,,,m
